pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'TMA_15020_high'}, {'TMA_15021_low'}, {'TMA_15023_low'}]",1.254939162304669,0.6645833333333334,32,"{0.0: 20, 1.0: 12}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_30719_high'}, {'TMA_30721_medium'}, {'TMA_30722_high'}]",1.239664098942031,0.6274509803921569,20,"{0.0: 17, 1.0: 3}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_15022_low'}, {'TMA_15023_low'}, {'TMA_15024_low'}]",1.1811093134341237,0.6918767507002801,38,"{0.0: 21, 1.0: 17}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
[{'TMA_15024_low'}],1.1101878681498625,0.8095238095238095,79,"{0.0: 51, 1.0: 28}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_15020_high'}, {'TMA_15023_low'}, {'TMA_15024_low'}]",1.058622498573737,0.6944444444444444,28,"{0.0: 18, 1.0: 10}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
[{'TMA_15023_low'}],0.9931170806044001,0.8458040512608517,100,"{0.0: 59, 1.0: 41}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_15021_medium'}, {'TMA_15024_low'}]",0.9380185001099713,0.7532894736842105,27,"{0.0: 19, 1.0: 8}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_15020_fail'}, {'TMA_15022_medium'}]",0.9358632052139864,0.7758620689655172,40,"{0.0: 29, 1.0: 11}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_15020_fail'}, {'TMA_15024_low'}]",0.8733580419568249,0.7813765182186234,32,"{1.0: 13, 0.0: 19}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
"[{'TMA_30719_high'}, {'TMA_30720_high'}, {'TMA_30721_medium'}]",0.8724459733601717,0.7321428571428572,25,"{0.0: 21, 1.0: 4}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
[{'TMA_15021_low'}],0.8603420908020648,0.891867469879518,143,"{1.0: 83, 0.0: 60}",0.000999000999000999,0.0018037518037518038,True,0.9885594618055555
