pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'N'}, {'M'}, {'O'}, {'W'}, {'Y'}]",0.9564610702833816,0.5789473684210527,25,"{1.0: 19, 0.0: 6}",0.0029970029970029,0.0088147146970676,True,0.9020696794431918
"[{'M'}, {'U'}, {'V'}, {'P'}, {'Y'}]",0.8121389177589252,0.6205128205128205,28,"{1.0: 15, 0.0: 13}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'V'}, {'X'}, {'V'}, {'U'}, {'X'}]",0.7788500704464077,0.6115702479338844,22,"{0.0: 11, 1.0: 11}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'T'}, {'N'}, {'Y'}, {'M'}, {'M'}]",0.6628098696714428,0.6373626373626373,20,"{0.0: 13, 1.0: 7}",0.0039960039960039,0.0095142952285809,True,0.9020696794431918
"[{'M'}, {'T'}, {'N'}, {'N'}, {'M'}]",0.6592933262534294,0.6446280991735538,22,"{0.0: 11, 1.0: 11}",0.0019980019980019,0.0071357214214357,True,0.9020696794431918
"[{'T'}, {'Y'}, {'W'}, {'V'}, {'Z'}]",0.6505560431161372,0.6442307692307693,21,"{1.0: 13, 0.0: 8}",0.0039960039960039,0.0095142952285809,True,0.9020696794431918
"[{'V'}, {'Z'}, {'Y'}, {'W'}, {'X'}]",0.616941787424214,0.6545454545454545,21,"{0.0: 11, 1.0: 10}",0.0099900099900099,0.0140884756269371,True,0.9020696794431918
"[{'X'}, {'V'}, {'O'}, {'U'}, {'O'}]",0.6116336950649852,0.6642857142857143,24,"{1.0: 14, 0.0: 10}",0.0049950049950049,0.0104062604062604,True,0.9020696794431918
"[{'T'}, {'T'}, {'O'}, {'O'}, {'Z'}]",0.5705819877281268,0.6666666666666667,20,"{1.0: 8, 0.0: 12}",0.0049950049950049,0.0104062604062604,True,0.9020696794431918
"[{'Z'}, {'T'}, {'T'}, {'W'}, {'M'}]",0.5586069233957531,0.6761904761904761,22,"{1.0: 15, 0.0: 7}",0.0069930069930069,0.0120569086086327,True,0.9020696794431918
"[{'V'}, {'Z'}, {'X'}, {'P'}, {'X'}]",0.5522013195571716,0.6875,26,"{0.0: 18, 1.0: 8}",0.0069930069930069,0.0120569086086327,True,0.9020696794431918
"[{'Z'}, {'Y'}, {'P'}, {'M'}, {'P'}]",0.5516354601805281,0.6759259259259259,21,"{0.0: 12, 1.0: 9}",0.0029970029970029,0.0088147146970676,True,0.9020696794431918
"[{'T'}, {'Y'}]",0.5488308589302482,0.8805399296354709,1583,"{1.0: 787, 0.0: 796}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'X'}, {'U'}, {'X'}, {'P'}]",0.5464571718540355,0.7776659959758551,127,"{0.0: 56, 1.0: 71}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'X'}, {'M'}, {'V'}, {'V'}]",0.5418213611976275,0.7793269230769231,129,"{0.0: 64, 1.0: 65}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'O'}, {'M'}, {'O'}, {'V'}, {'O'}]",0.5412961902742233,0.6767676767676767,20,"{1.0: 11, 0.0: 9}",0.0119880119880119,0.0142714428428714,True,0.9020696794431918
"[{'M'}, {'T'}]",0.5338162827774544,0.8881646381508282,1616,"{1.0: 774, 0.0: 842}",0.0109890109890109,0.0140884756269371,True,0.9020696794431918
"[{'M'}, {'U'}]",0.5336285067823832,0.8881242858103112,1543,"{1.0: 783, 0.0: 760}",0.0119880119880119,0.0142714428428714,True,0.9020696794431918
"[{'M'}, {'Z'}, {'T'}, {'M'}, {'V'}]",0.5311639473651468,0.6944444444444444,26,"{0.0: 18, 1.0: 8}",0.0099900099900099,0.0140884756269371,True,0.9020696794431918
"[{'P'}, {'M'}]",0.5305074598124562,0.8902007988181868,1481,"{0.0: 735, 1.0: 746}",0.0329670329670329,0.0343406593406593,True,0.9020696794431918
"[{'P'}, {'T'}]",0.5300044307460505,0.8907739045462901,1575,"{1.0: 786, 0.0: 789}",0.0349650349650349,0.0356786071071785,True,0.9020696794431918
"[{'T'}, {'P'}]",0.5297057997166654,0.8909795368741067,1556,"{1.0: 771, 0.0: 785}",0.0449550449550449,0.0449550449550449,True,0.9020696794431918
"[{'P'}, {'V'}, {'T'}, {'Z'}, {'X'}]",0.5237809495161627,0.6988636363636364,27,"{0.0: 11, 1.0: 16}",0.0059940059940059,0.0111000111000111,True,0.9020696794431918
