pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'miss'}, {'my'}]",0.8860648581119355,0.7029411764705882,73,"{0.0: 68, 1.0: 5}",0.0019980019980019,0.0040775550979632,True,0.9348215
"[{'call'}, {'me'}]",0.865549982547251,0.6272727272727272,21,"{1.0: 10, 0.0: 11}",0.0009990009990009,0.0023785738071452,True,0.9348215
"[{'sorry'}, {'i'}, {'to'}]",0.8599412866853569,0.5733333333333334,20,"{0.0: 15, 1.0: 5}",0.0009990009990009,0.0025615410230794,True,0.9348215
"[{'USER'}, {'late'}]",0.8498306733391388,0.662280701754386,31,"{1.0: 12, 0.0: 19}",0.0009990009990009,0.0023785738071452,True,0.9348215
[{'sorry'}],0.8450593920486358,0.8268222101645868,251,"{1.0: 57, 0.0: 194}",0.0009990009990009,0.0024975024975024,True,0.9348215
[{'missed'}],0.8408104262179303,0.804029304029304,110,"{0.0: 84, 1.0: 26}",0.0009990009990009,0.0024365878024414,True,0.9348215
"[{'so'}, {'fun'}]",0.8185709551391025,0.6555555555555556,23,"{0.0: 5, 1.0: 18}",0.0029970029970029,0.0057634673019288,True,0.9348215
[{'days'}],0.8122435741095263,0.8268398268398268,151,"{1.0: 63, 0.0: 88}",0.0009990009990009,0.0024975024975024,True,0.9348215
[{'fuck'}],0.8078899860343172,0.7862903225806452,39,"{0.0: 31, 1.0: 8}",0.0109890109890109,0.0161603102779573,True,0.9348215
[{'burnt'}],0.8065492732918179,0.7625,21,"{0.0: 16, 1.0: 5}",0.0219780219780219,0.0271333604666938,True,0.9348215
[{'only'}],0.801638481104621,0.8443736141906873,252,"{0.0: 164, 1.0: 88}",0.0009990009990009,0.0023785738071452,True,0.9348215
[{'miss'}],0.8012350398577263,0.8520213577421816,356,"{0.0: 299, 1.0: 57}",0.0009990009990009,0.0024975024975024,True,0.9348215
[{'probably'}],0.7944493078460397,0.8099547511312217,60,"{0.0: 34, 1.0: 26}",0.0019980019980019,0.0042510680808553,True,0.9348215
[{'then'}],0.791851441346866,0.854762596195731,336,"{1.0: 194, 0.0: 142}",0.0009990009990009,0.0024365878024414,True,0.9348215
[{'not'}],0.7836875678344695,0.8775451124191836,1067,"{0.0: 723, 1.0: 344}",0.0009990009990009,0.0024975024975024,True,0.9348215
[{'goin'}],0.7823437895955675,0.8072562358276644,42,"{1.0: 21, 0.0: 21}",0.0039960039960039,0.0070105333263228,True,0.9348215
[{'packing'}],0.7789789142345478,0.793939393939394,26,"{1.0: 11, 0.0: 15}",0.0109890109890109,0.0159261028826246,True,0.9348215
[{'french'}],0.7749612179496665,0.7916666666666666,22,"{1.0: 12, 0.0: 10}",0.0269730269730269,0.0306511670148033,True,0.9348215
[{'hours'}],0.7708785876761323,0.8436991208075545,120,"{0.0: 83, 1.0: 37}",0.0029970029970029,0.0057634673019288,True,0.9348215
[{'aww'}],0.7676584328068945,0.8371647509578544,83,"{1.0: 29, 0.0: 54}",0.0009990009990009,0.0027000027000027,True,0.9348215
