pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'only'}],0.7735656245187797,0.8991823725055432,252,"{1.0: 164, 0.0: 88}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
[{'fuck'}],0.7624320985861481,0.8629032258064516,39,"{1.0: 31, 0.0: 8}",0.003996003996003996,0.010292737565464838,True,0.9762792031249999
[{'thinks'}],0.7529076208614264,0.8606060606060606,26,"{1.0: 15, 0.0: 11}",0.004995004995004995,0.011475011475011475,True,0.9762792031249999
[{'sorry'}],0.7427398074819885,0.917164044130946,251,"{0.0: 57, 1.0: 194}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
[{'days'}],0.7349705225674239,0.9154040404040404,151,"{0.0: 63, 1.0: 88}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
[{'thought'}],0.721889651445692,0.9232142857142858,106,"{0.0: 50, 1.0: 56}",0.002997002997002997,0.00796078921078921,True,0.9762792031249999
"[{'...'}, {'well'}]",0.62184929473526,0.8238095238095238,29,"{0.0: 15, 1.0: 14}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{','}, {'little'}]",0.6095258945478683,0.8348214285714286,30,"{1.0: 16, 0.0: 14}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'i'}, {'same'}]",0.5631919890059338,0.7738095238095237,26,"{1.0: 14, 0.0: 12}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'guess'}]",0.5612426009833331,0.8995670995670997,68,"{0.0: 35, 1.0: 33}",0.001998001998001998,0.005856212752764477,True,0.9762792031249999
"[{'i'}, {'wanna'}]",0.559551158778363,0.9078260869565217,98,"{1.0: 75, 0.0: 23}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'i'}, {'car'}]",0.5591444029523749,0.875,20,"{1.0: 16, 0.0: 4}",0.03296703296703297,0.03891941391941392,True,0.9762792031249999
"[{'USER'}, {'only'}]",0.5580214020255106,0.9117552334943638,114,"{1.0: 69, 0.0: 45}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'even'}]",0.556339966509448,0.9103815439219166,95,"{1.0: 46, 0.0: 49}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'let'}, {'me'}]",0.5560986883270617,0.9085681426106957,84,"{1.0: 47, 0.0: 37}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'do'}, {'think'}]",0.5558461376323529,0.9064171122994653,73,"{0.0: 22, 1.0: 51}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'but'}, {'...'}]",0.5557286547343878,0.9047619047619049,66,"{1.0: 45, 0.0: 21}",0.004995004995004995,0.011475011475011475,True,0.9762792031249999
"[{'you'}, {'coming'}]",0.5556520307338801,0.8800000000000001,20,"{1.0: 10, 0.0: 10}",0.016983016983016984,0.023664859730433502,True,0.9762792031249999
"[{'call'}, {'me'}]",0.5552049656862321,0.8818181818181818,21,"{0.0: 10, 1.0: 11}",0.015984015984015984,0.023424851011057908,True,0.9762792031249999
"[{'not'}, {'as'}]",0.5546217148796158,0.8866666666666667,25,"{0.0: 10, 1.0: 15}",0.012987012987012988,0.021228771228771228,True,0.9762792031249999
"[{'wish'}, {'i'}]",0.552155677517187,0.9215625,153,"{1.0: 128, 0.0: 25}",0.004995004995004995,0.011475011475011475,True,0.9762792031249999
"[{'i'}, {'again'}]",0.5470308194176825,0.9210069444444444,100,"{0.0: 36, 1.0: 64}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'put'}, {'the'}]",0.5465590975079812,0.9010416666666667,28,"{1.0: 16, 0.0: 12}",0.015984015984015984,0.023424851011057908,True,0.9762792031249999
"[{'USER'}, {'probably'}]",0.5454854798976687,0.90625,34,"{1.0: 18, 0.0: 16}",0.013986013986013986,0.022430399788890356,True,0.9762792031249999
"[{'me'}, {'do'}]",0.542924935976524,0.9188235294117647,59,"{0.0: 25, 1.0: 34}",0.007992007992007992,0.015096015096015096,True,0.9762792031249999
"[{'USER'}, {'aww'}]",0.5425222365300721,0.9209756097560976,66,"{0.0: 25, 1.0: 41}",0.005994005994005994,0.012737262737262738,True,0.9762792031249999
"[{'last'}, {'day'}]",0.5422348890270512,0.9158653846153847,45,"{1.0: 32, 0.0: 13}",0.016983016983016984,0.023664859730433502,True,0.9762792031249999
"[{'do'}, {'is'}]",0.5407802890819231,0.9230769230769231,64,"{1.0: 39, 0.0: 25}",0.01098901098901099,0.01906257008297825,True,0.9762792031249999
"[{'a'}, {'let'}]",0.540207594369711,0.9107142857142858,26,"{1.0: 14, 0.0: 12}",0.022977022977022976,0.03100074528645957,True,0.9762792031249999
"[{'lol'}, {'...'}]",0.5379735732158024,0.9181818181818182,32,"{0.0: 22, 1.0: 10}",0.028971028971028972,0.036213786213786216,True,0.9762792031249999
"[{'does'}, {'have'}]",0.5370311582919076,0.923076923076923,40,"{1.0: 26, 0.0: 14}",0.027972027972027972,0.03602458147912693,True,0.9762792031249999
"[{'where'}, {'is'}]",0.5369914422058761,0.9209486166007905,34,"{1.0: 23, 0.0: 11}",0.03996003996003996,0.04528804528804529,True,0.9762792031249999
"[{'USER'}, {'yeah'}, {'that'}]",0.5365467895915675,0.7908496732026143,26,"{0.0: 17, 1.0: 9}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'is'}, {'making'}]",0.5351069534974415,0.9181818181818182,21,"{1.0: 11, 0.0: 10}",0.06693306693306693,0.06772988915846058,False,0.9762792031249999
"[{'take'}, {'.'}]",0.5348827308285599,0.9222222222222223,27,"{1.0: 15, 0.0: 12}",0.04595404595404595,0.050078127001203926,False,0.9762792031249999
"[{'i'}, {'do'}, {'my'}]",0.49216780362959955,0.8546910755148741,65,"{1.0: 46, 0.0: 19}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'do'}, {'nt'}, {'the'}]",0.4724723430027299,0.8461538461538463,31,"{1.0: 26, 0.0: 5}",0.008991008991008992,0.01661382096164705,True,0.9762792031249999
"[{'it'}, {'but'}, {'i'}]",0.4657299866928176,0.8723404255319149,63,"{1.0: 47, 0.0: 16}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'but'}, {'i'}, {'it'}]",0.46333942219135904,0.8834103749357987,92,"{1.0: 59, 0.0: 33}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'last'}, {'night'}, {'was'}]",0.4587551466768576,0.8482142857142857,22,"{0.0: 8, 1.0: 14}",0.005994005994005994,0.012737262737262738,True,0.9762792031249999
"[{'i'}, {'miss'}, {'my'}]",0.4437729662047102,0.8918032786885246,66,"{1.0: 61, 0.0: 5}",0.03696303696303696,0.04303915262819372,True,0.9762792031249999
"[{'i'}, {'miss'}, {'the'}]",0.4347236102711748,0.8894009216589862,38,"{1.0: 31, 0.0: 7}",0.015984015984015984,0.023424851011057908,True,0.9762792031249999
"[{'USER'}, {'that'}, {'one'}]",0.4269630166625835,0.8944099378881988,30,"{0.0: 23, 1.0: 7}",0.02097902097902098,0.02876156101962554,True,0.9762792031249999
"[{','}, {','}, {'?'}]",0.42692416473879646,0.8991596638655462,38,"{0.0: 21, 1.0: 17}",0.006993006993006993,0.014152514152514152,True,0.9762792031249999
"[{'i'}, {'the'}, {'but'}]",0.4258361906167918,0.9157894736842105,93,"{0.0: 38, 1.0: 55}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'really'}, {'i'}]",0.42422815458407714,0.908695652173913,53,"{1.0: 30, 0.0: 23}",0.001998001998001998,0.005856212752764477,True,0.9762792031249999
"[{'do'}, {""n't""}, {'i'}]",0.42409538019610094,0.9234947940244455,141,"{0.0: 47, 1.0: 94}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'i'}, {'been'}]",0.42263756763073324,0.9169934640522875,79,"{1.0: 45, 0.0: 34}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'oh'}, {'no'}]",0.42093321374065407,0.9034090909090909,30,"{1.0: 22, 0.0: 8}",0.028971028971028972,0.036213786213786216,True,0.9762792031249999
"[{'USER'}, {'what'}, {'about'}]",0.4208203505762631,0.8958333333333333,20,"{1.0: 12, 0.0: 8}",0.03196803196803197,0.038271587567362216,True,0.9762792031249999
"[{'i'}, {'do'}, {'.'}]",0.42081113798131775,0.9252054794520548,123,"{1.0: 73, 0.0: 50}",0.000999000999000999,0.0032659648044263425,True,0.9762792031249999
"[{'USER'}, {'was'}, {'it'}]",0.4193297930060138,0.9209302325581394,78,"{0.0: 35, 1.0: 43}",0.001998001998001998,0.005856212752764477,True,0.9762792031249999
"[{'my'}, {','}, {'he'}]",0.4190600031786106,0.898989898989899,20,"{1.0: 11, 0.0: 9}",0.03196803196803197,0.038271587567362216,True,0.9762792031249999
"[{'it'}, {""'s""}, {'raining'}]",0.4190195885417032,0.9,21,"{1.0: 15, 0.0: 6}",0.03996003996003996,0.04528804528804529,True,0.9762792031249999
