pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'miss'}, {'my'}]",0.8860648581119355,0.7029411764705882,73,"{0.0: 68, 1.0: 5}",0.001998001998001998,0.004077555097963262,True,0.9348215
"[{'call'}, {'me'}]",0.865549982547251,0.6272727272727272,21,"{1.0: 10, 0.0: 11}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'sorry'}],0.8450593920486358,0.8268222101645868,251,"{1.0: 57, 0.0: 194}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'days'}],0.8122435741095263,0.8268398268398268,151,"{1.0: 63, 0.0: 88}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'only'}],0.801638481104621,0.8443736141906873,252,"{0.0: 164, 1.0: 88}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'miss'}],0.8012350398577263,0.8520213577421816,356,"{0.0: 299, 1.0: 57}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'not'}],0.7836875678344695,0.8775451124191836,1067,"{0.0: 723, 1.0: 344}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'goin'}],0.7823437895955675,0.8072562358276644,42,"{1.0: 21, 0.0: 21}",0.003996003996003996,0.006889662062075855,True,0.9348215
[{'french'}],0.7749612179496665,0.7916666666666666,22,"{1.0: 12, 0.0: 10}",0.026973026973026972,0.030651167014803377,True,0.9348215
[{'yeah'}],0.7619863390324488,0.8613460183227625,218,"{1.0: 132, 0.0: 86}",0.001998001998001998,0.004077555097963262,True,0.9348215
[{'though'}],0.7560680543203423,0.8607196401799101,173,"{0.0: 115, 1.0: 58}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'been'}],0.741829177933264,0.8801510161458751,329,"{0.0: 211, 1.0: 118}",0.000999000999000999,0.0024975024975024975,True,0.9348215
[{'even'}],0.7355734092796009,0.8780246913580246,206,"{0.0: 125, 1.0: 81}",0.003996003996003996,0.006889662062075855,True,0.9348215
[{'late'}],0.7327819294578157,0.8650075414781297,77,"{0.0: 51, 1.0: 26}",0.01098901098901099,0.014652014652014654,True,0.9348215
