pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'only'}],0.7735656245187797,0.8991823725055432,252,"{1.0: 164, 0.0: 88}",0.000999000999000999,0.0042338613767185194,True,0.9762792031249999
[{'fuck'}],0.7624320985861481,0.8629032258064516,39,"{1.0: 31, 0.0: 8}",0.003996003996003996,0.008891108891108892,True,0.9762792031249999
[{'sorry'}],0.7427398074819885,0.917164044130946,251,"{0.0: 57, 1.0: 194}",0.000999000999000999,0.0042338613767185194,True,0.9762792031249999
[{'days'}],0.7349705225674239,0.9154040404040404,151,"{0.0: 63, 1.0: 88}",0.000999000999000999,0.0042338613767185194,True,0.9762792031249999
[{'thought'}],0.721889651445692,0.9232142857142858,106,"{0.0: 50, 1.0: 56}",0.001998001998001998,0.005736199284586381,True,0.9762792031249999
[{'sore'}],0.7142198753596751,0.9210526315789473,40,"{1.0: 38, 0.0: 2}",0.0899100899100899,0.09093179547725001,False,0.9762792031249999
"[{'.'}, {'only'}]",0.5908025014786134,0.8726467331118494,64,"{0.0: 21, 1.0: 43}",0.000999000999000999,0.0042338613767185194,True,0.9762792031249999
"[{'only'}, {'to'}]",0.5767780719746342,0.8785714285714286,51,"{1.0: 35, 0.0: 16}",0.001998001998001998,0.005736199284586381,True,0.9762792031249999
"[{'a'}, {'oh'}]",0.5744629600489635,0.8583333333333334,22,"{0.0: 10, 1.0: 12}",0.003996003996003996,0.008891108891108892,True,0.9762792031249999
"[{'me'}, {'if'}]",0.5669767737891478,0.8784722222222221,34,"{0.0: 16, 1.0: 18}",0.003996003996003996,0.008891108891108892,True,0.9762792031249999
"[{'miss'}, {'my'}]",0.5652699029372179,0.8970588235294118,73,"{1.0: 68, 0.0: 5}",0.03796203796203796,0.042767359223055426,True,0.9762792031249999
"[{'good'}, {'luck'}]",0.5616862696692834,0.8921052631578947,48,"{0.0: 38, 1.0: 10}",0.005994005994005994,0.011113886113886114,True,0.9762792031249999
"[{""'s""}, {'raining'}]",0.56091448793148,0.875,22,"{1.0: 16, 0.0: 6}",0.022977022977022976,0.029637029637029636,True,0.9762792031249999
"[{'yeah'}, {'was'}]",0.5608993004190523,0.8782051282051282,25,"{1.0: 12, 0.0: 13}",0.011988011988011988,0.02013081258364277,True,0.9762792031249999
