pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'my'}, {'only'}]",0.8683908593299068,0.688888888888889,28,"{1.0: 18, 0.0: 10}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'raining'}],0.8024068242906264,0.8333333333333333,41,"{0.0: 9, 1.0: 32}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'only'}],0.7735656245187797,0.8991823725055432,252,"{1.0: 164, 0.0: 88}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'hurt'}],0.7656419022319776,0.8635235732009926,44,"{1.0: 31, 0.0: 13}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'fuck'}],0.7624320985861481,0.8629032258064516,39,"{1.0: 31, 0.0: 8}",0.0049950049950049,0.009605778836548,True,0.976279203125
[{'exams'}],0.7527083293307406,0.8698412698412699,36,"{0.0: 15, 1.0: 21}",0.0019980019980019,0.0048731756048829,True,0.976279203125
[{'sorry'}],0.7427398074819885,0.917164044130946,251,"{0.0: 57, 1.0: 194}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'days'}],0.7349705225674239,0.9154040404040404,151,"{0.0: 63, 1.0: 88}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'mean'}],0.7302598418758193,0.9075,70,"{1.0: 30, 0.0: 40}",0.0009990009990009,0.0032225838677451,True,0.976279203125
[{'thought'}],0.721889651445692,0.9232142857142858,106,"{0.0: 50, 1.0: 56}",0.0029970029970029,0.0063766021212829,True,0.976279203125
[{'person'}],0.7200464908327411,0.913919413919414,47,"{1.0: 26, 0.0: 21}",0.0049950049950049,0.009605778836548,True,0.976279203125
[{'sore'}],0.7142198753596751,0.9210526315789472,40,"{1.0: 38, 0.0: 2}",0.1008991008991009,0.1008991008991009,False,0.976279203125
"[{'USER'}, {'i'}, {'thought'}, {'was'}]",0.6143840794733468,0.6785714285714286,20,"{1.0: 14, 0.0: 6}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'only'}, {'of'}]",0.6140571852210666,0.8345864661654135,33,"{1.0: 19, 0.0: 14}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'USER'}, {'late'}]",0.6021210687991445,0.8421052631578947,31,"{0.0: 12, 1.0: 19}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'bad'}, {'.'}]",0.5937088994352823,0.8663663663663664,55,"{0.0: 18, 1.0: 37}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'bad'}, {'!'}]",0.590660245898528,0.8478260869565217,27,"{1.0: 23, 0.0: 4}",0.0159840159840159,0.0216000216000216,True,0.976279203125
"[{'i'}, {'to'}, {'miss'}]",0.5879373793817093,0.7685185185185185,31,"{1.0: 27, 0.0: 4}",0.0029970029970029,0.0063766021212829,True,0.976279203125
"[{'i'}, {'sorry'}]",0.576944113980331,0.8955294117647059,110,"{1.0: 85, 0.0: 25}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'miss'}, {'my'}]",0.5652699029372179,0.8970588235294118,73,"{1.0: 68, 0.0: 5}",0.0279720279720279,0.0329082682023858,True,0.976279203125
"[{'here'}, {','}]",0.5633599505796155,0.895959595959596,63,"{1.0: 33, 0.0: 30}",0.0019980019980019,0.0048731756048829,True,0.976279203125
"[{'to'}, {'only'}]",0.5630307787328181,0.8866666666666667,40,"{1.0: 30, 0.0: 10}",0.0069930069930069,0.0118525542254355,True,0.976279203125
"[{'USER'}, {'guess'}]",0.5612426009833331,0.8995670995670997,68,"{0.0: 35, 1.0: 33}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'i'}, {'wanna'}]",0.559551158778363,0.9078260869565216,98,"{1.0: 75, 0.0: 23}",0.0019980019980019,0.0048731756048829,True,0.976279203125
"[{'i'}, {'wish'}]",0.5584152903102986,0.9166666666666669,160,"{1.0: 132, 0.0: 28}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'USER'}, {'only'}]",0.5580214020255106,0.9117552334943638,114,"{1.0: 69, 0.0: 45}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'when'}, {'on'}]",0.5577975201838477,0.8857142857142857,29,"{0.0: 14, 1.0: 15}",0.0059940059940059,0.0107035821321535,True,0.976279203125
"[{'USER'}, {'even'}]",0.556339966509448,0.9103815439219166,95,"{1.0: 46, 0.0: 49}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'love'}, {'on'}]",0.5563273498401224,0.8823529411764706,23,"{0.0: 17, 1.0: 6}",0.0209790209790209,0.0268961807423345,True,0.976279203125
"[{'oh'}, {'in'}]",0.554814172595658,0.8917748917748918,32,"{0.0: 11, 1.0: 21}",0.0079920079920079,0.0126857269714412,True,0.976279203125
"[{'USER'}, {'wish'}]",0.5538138850424374,0.9172368849788204,126,"{1.0: 93, 0.0: 33}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'you'}, {'get'}]",0.5517677791882167,0.9169811320754716,108,"{0.0: 55, 1.0: 53}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'USER'}, {'because'}]",0.5471901138615975,0.9106583072100314,51,"{1.0: 29, 0.0: 22}",0.0059940059940059,0.0107035821321535,True,0.976279203125
"[{'i'}, {'again'}]",0.5470308194176825,0.9210069444444444,100,"{0.0: 36, 1.0: 64}",0.0019980019980019,0.0048731756048829,True,0.976279203125
"[{'do'}, {'of'}]",0.5469721848398613,0.9143145161290324,63,"{1.0: 31, 0.0: 32}",0.0019980019980019,0.0048731756048829,True,0.976279203125
"[{'ca'}, {'all'}]",0.5463870640292952,0.8947368421052632,20,"{1.0: 19, 0.0: 1}",0.0849150849150849,0.0857728130455403,False,0.976279203125
"[{'USER'}, {'probably'}]",0.5454854798976687,0.90625,34,"{1.0: 18, 0.0: 16}",0.0139860139860139,0.0194250194250194,True,0.976279203125
"[{'was'}, {'me'}]",0.5445235850974939,0.9198635976129582,74,"{1.0: 51, 0.0: 23}",0.0039960039960039,0.0083250083250083,True,0.976279203125
"[{'school'}, {'!'}]",0.5428272536744672,0.9065934065934064,27,"{1.0: 13, 0.0: 14}",0.0169830169830169,0.0226440226440226,True,0.976279203125
"[{'USER'}, {'aww'}]",0.5425222365300721,0.9209756097560976,66,"{0.0: 25, 1.0: 41}",0.0069930069930069,0.0118525542254355,True,0.976279203125
"[{'last'}, {'day'}]",0.5422348890270512,0.9158653846153848,45,"{1.0: 32, 0.0: 13}",0.0219780219780219,0.0278202809848379,True,0.976279203125
"[{'oh'}, {'this'}]",0.5420338676040393,0.9066666666666668,25,"{0.0: 15, 1.0: 10}",0.0289710289710289,0.0333000333000333,True,0.976279203125
"[{'i'}, {'food'}]",0.5420338676040393,0.9066666666666668,25,"{1.0: 15, 0.0: 10}",0.0329670329670329,0.0362275087549812,True,0.976279203125
"[{'oh'}, {'no'}]",0.5400127548824005,0.9217171717171716,53,"{0.0: 9, 1.0: 44}",0.0379620379620379,0.0403851467681254,True,0.976279203125
"[{'no'}, {'it'}]",0.5392517100406127,0.9245714285714286,60,"{0.0: 25, 1.0: 35}",0.0089910089910089,0.0138323215246292,True,0.976279203125
"[{'USER'}, {'rain'}]",0.5390276291930107,0.9135802469135804,27,"{1.0: 18, 0.0: 9}",0.0399600399600399,0.0420631999579368,True,0.976279203125
"[{'in'}, {'like'}]",0.5383018853241215,0.9258823529411764,59,"{1.0: 34, 0.0: 25}",0.0099900099900099,0.0146911911617793,True,0.976279203125
"[{'lol'}, {'...'}]",0.5379735732158024,0.9181818181818182,32,"{0.0: 22, 1.0: 10}",0.0309690309690309,0.0347966640101471,True,0.976279203125
"[{'where'}, {'is'}]",0.5369914422058761,0.9209486166007904,34,"{1.0: 23, 0.0: 11}",0.0319680319680319,0.0355200355200355,True,0.976279203125
"[{'all'}, {'now'}]",0.5367301285017518,0.9210526315789476,33,"{0.0: 19, 1.0: 14}",0.0359640359640359,0.0390913434391695,True,0.976279203125
"[{'is'}, {'making'}]",0.5351069534974415,0.9181818181818182,21,"{1.0: 11, 0.0: 10}",0.0609390609390609,0.0628237741639803,False,0.976279203125
"[{'i'}, {""n't""}, {'from'}]",0.5250527550730574,0.7866666666666666,20,"{1.0: 15, 0.0: 5}",0.0059940059940059,0.0107035821321535,True,0.976279203125
"[{'i'}, {'would'}, {'me'}]",0.4927061722693243,0.8181818181818182,23,"{1.0: 12, 0.0: 11}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'i'}, {'!'}, {'-'}]",0.4637774607778921,0.8472222222222222,25,"{0.0: 16, 1.0: 9}",0.0029970029970029,0.0063766021212829,True,0.976279203125
"[{'but'}, {'i'}, {'it'}]",0.463339422191359,0.8834103749357987,92,"{1.0: 59, 0.0: 33}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'i'}, {'do'}, {'is'}]",0.459407139292763,0.8608058608058609,34,"{1.0: 21, 0.0: 13}",0.0009990009990009,0.0032225838677451,True,0.976279203125
"[{'last'}, {'night'}, {'was'}]",0.4587551466768576,0.8482142857142857,22,"{0.0: 8, 1.0: 14}",0.0049950049950049,0.009605778836548,True,0.976279203125
"[{'to'}, {'to'}, {'work'}]",0.4573300143620252,0.8782051282051282,61,"{1.0: 48, 0.0: 13}",0.0019980019980019,0.0048731756048829,True,0.976279203125
"[{'wish'}, {'i'}, {'was'}]",0.4565017981382142,0.8680555555555556,40,"{1.0: 36, 0.0: 4}",0.0269730269730269,0.0328939353329597,True,0.976279203125
