pattern,quality,support,pattern_auc,global_auc,theta
"[{'my'}, {'only'}]",0.8683908593299068,28,0.688888888888889,0.9762792031249999,0.5
[{'raining'}],0.8024068242906264,41,0.8333333333333333,0.9762792031249999,0.5
[{'only'}],0.7735656245187797,252,0.8991823725055432,0.9762792031249999,0.5
[{'hurt'}],0.7656419022319776,44,0.8635235732009926,0.9762792031249999,0.5
[{'fuck'}],0.7624320985861481,39,0.8629032258064516,0.9762792031249999,0.5
[{'exams'}],0.7527083293307406,36,0.8698412698412699,0.9762792031249999,0.5
[{'sorry'}],0.7427398074819885,251,0.917164044130946,0.9762792031249999,0.5
[{'days'}],0.7349705225674239,151,0.9154040404040404,0.9762792031249999,0.5
[{'mean'}],0.7302598418758193,70,0.9075,0.9762792031249999,0.5
[{'thought'}],0.721889651445692,106,0.9232142857142858,0.9762792031249999,0.5
[{'person'}],0.7200464908327411,47,0.9139194139194139,0.9762792031249999,0.5
[{'sore'}],0.7142198753596751,40,0.9210526315789473,0.9762792031249999,0.5
"[{'USER'}, {'i'}, {'thought'}, {'was'}]",0.6143840794733468,20,0.6785714285714286,0.9762792031249999,0.5
"[{'only'}, {'of'}]",0.6140571852210666,33,0.8345864661654135,0.9762792031249999,0.5
"[{'USER'}, {'late'}]",0.6021210687991445,31,0.8421052631578947,0.9762792031249999,0.5
"[{'bad'}, {'.'}]",0.5937088994352823,55,0.8663663663663664,0.9762792031249999,0.5
"[{'bad'}, {'!'}]",0.590660245898528,27,0.8478260869565217,0.9762792031249999,0.5
"[{'i'}, {'to'}, {'miss'}]",0.5879373793817093,31,0.7685185185185185,0.9762792031249999,0.5
"[{'i'}, {'sorry'}]",0.576944113980331,110,0.8955294117647059,0.9762792031249999,0.5
"[{'miss'}, {'my'}]",0.5652699029372179,73,0.8970588235294118,0.9762792031249999,0.5
"[{'here'}, {','}]",0.5633599505796155,63,0.895959595959596,0.9762792031249999,0.5
"[{'to'}, {'only'}]",0.5630307787328181,40,0.8866666666666667,0.9762792031249999,0.5
"[{'USER'}, {'guess'}]",0.5612426009833331,68,0.8995670995670997,0.9762792031249999,0.5
"[{'i'}, {'wanna'}]",0.559551158778363,98,0.9078260869565217,0.9762792031249999,0.5
"[{'i'}, {'wish'}]",0.5584152903102986,160,0.9166666666666667,0.9762792031249999,0.5
"[{'USER'}, {'only'}]",0.5580214020255106,114,0.9117552334943638,0.9762792031249999,0.5
"[{'when'}, {'on'}]",0.5577975201838477,29,0.8857142857142857,0.9762792031249999,0.5
"[{'USER'}, {'even'}]",0.556339966509448,95,0.9103815439219166,0.9762792031249999,0.5
"[{'love'}, {'on'}]",0.5563273498401224,23,0.8823529411764706,0.9762792031249999,0.5
"[{'oh'}, {'in'}]",0.554814172595658,32,0.8917748917748918,0.9762792031249999,0.5
"[{'USER'}, {'wish'}]",0.5538138850424374,126,0.9172368849788205,0.9762792031249999,0.5
"[{'you'}, {'get'}]",0.5517677791882167,108,0.9169811320754717,0.9762792031249999,0.5
"[{'USER'}, {'because'}]",0.5471901138615975,51,0.9106583072100314,0.9762792031249999,0.5
"[{'i'}, {'again'}]",0.5470308194176825,100,0.9210069444444444,0.9762792031249999,0.5
"[{'do'}, {'of'}]",0.5469721848398613,63,0.9143145161290323,0.9762792031249999,0.5
"[{'ca'}, {'all'}]",0.5463870640292952,20,0.8947368421052632,0.9762792031249999,0.5
"[{'USER'}, {'probably'}]",0.5454854798976687,34,0.90625,0.9762792031249999,0.5
"[{'was'}, {'me'}]",0.5445235850974939,74,0.9198635976129582,0.9762792031249999,0.5
"[{'school'}, {'!'}]",0.5428272536744672,27,0.9065934065934065,0.9762792031249999,0.5
"[{'USER'}, {'aww'}]",0.5425222365300721,66,0.9209756097560976,0.9762792031249999,0.5
"[{'last'}, {'day'}]",0.5422348890270512,45,0.9158653846153847,0.9762792031249999,0.5
"[{'oh'}, {'this'}]",0.5420338676040393,25,0.9066666666666667,0.9762792031249999,0.5
"[{'i'}, {'food'}]",0.5420338676040393,25,0.9066666666666667,0.9762792031249999,0.5
"[{'oh'}, {'no'}]",0.5400127548824005,53,0.9217171717171717,0.9762792031249999,0.5
"[{'no'}, {'it'}]",0.5392517100406127,60,0.9245714285714286,0.9762792031249999,0.5
"[{'USER'}, {'rain'}]",0.5390276291930107,27,0.9135802469135803,0.9762792031249999,0.5
"[{'in'}, {'like'}]",0.5383018853241215,59,0.9258823529411764,0.9762792031249999,0.5
"[{'lol'}, {'...'}]",0.5379735732158024,32,0.9181818181818182,0.9762792031249999,0.5
"[{'where'}, {'is'}]",0.5369914422058761,34,0.9209486166007905,0.9762792031249999,0.5
"[{'all'}, {'now'}]",0.5367301285017518,33,0.9210526315789475,0.9762792031249999,0.5
"[{'is'}, {'making'}]",0.5351069534974415,21,0.9181818181818182,0.9762792031249999,0.5
"[{'i'}, {""n't""}, {'from'}]",0.5250527550730574,20,0.7866666666666666,0.9762792031249999,0.5
"[{'i'}, {'would'}, {'me'}]",0.49270617226932434,23,0.8181818181818182,0.9762792031249999,0.5
"[{'i'}, {'!'}, {'-'}]",0.46377746077789217,25,0.8472222222222222,0.9762792031249999,0.5
"[{'but'}, {'i'}, {'it'}]",0.46333942219135904,92,0.8834103749357987,0.9762792031249999,0.5
"[{'i'}, {'do'}, {'is'}]",0.459407139292763,34,0.8608058608058609,0.9762792031249999,0.5
"[{'last'}, {'night'}, {'was'}]",0.4587551466768576,22,0.8482142857142857,0.9762792031249999,0.5
