pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.5566413575407518,0.8886152162014231,550,"{1.0: 28, 0.0: 522}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5479889996598499,0.9157594472940438,973,"{0.0: 932, 1.0: 41}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.5254749395353311,0.9141137123745818,623,"{0.0: 598, 1.0: 25}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'DEPOSIT_D_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}]",0.5056677413221117,0.9113173106175844,365,"{0.0: 346, 1.0: 19}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.4892420694535541,0.901947074010327,613,"{0.0: 581, 1.0: 32}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'DEPOSIT_C_GAP_MED'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.46989995336501345,0.8980821917808218,395,"{0.0: 365, 1.0: 30}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'PROFILE_OLD_MALE'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'DEPOSIT_C_GAP_SHORT'}]",0.46844294713404167,0.9189765458422174,275,"{0.0: 268, 1.0: 7}",0.001998001998001998,0.001998001998001998,True,0.9694829047753603
"[{'PROFILE_OLD_MALE'}, {'DEPOSIT_A_GAP_SHORT'}, {'DEPOSIT_C_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}]",0.45947020677534234,0.8857677902621722,184,"{0.0: 178, 1.0: 6}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.4338832064631901,0.9172709294660514,855,"{0.0: 814, 1.0: 41}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'DEPOSIT_D_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_B_GAP_MED'}]",0.42747479311694725,0.9030775379696243,296,"{0.0: 278, 1.0: 18}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}]",0.4263911495858236,0.9145434663750682,621,"{0.0: 590, 1.0: 31}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'DEPOSIT_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.4149715836222355,0.9136802321657556,482,"{0.0: 449, 1.0: 33}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.4057009208526695,0.9168511467280616,514,"{0.0: 491, 1.0: 23}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}]",0.4011939035984695,0.9038800705467371,195,"{0.0: 189, 1.0: 6}",0.001998001998001998,0.001998001998001998,True,0.9694829047753603
"[{'PROFILE_REGION_LOW_CRIME'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.3927793465289465,0.9187927107061502,459,"{0.0: 439, 1.0: 20}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'DEPOSIT_C_GAP_MED'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}]",0.3905513924378917,0.916239546803345,359,"{0.0: 337, 1.0: 22}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
"[{'PROFILE_REGION_LOW_CRIME'}, {'DEPOSIT_A_GAP_SHORT'}, {'DEPOSIT_C_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}]",0.3607528712714584,0.9192708333333334,202,"{0.0: 192, 1.0: 10}",0.000999000999000999,0.0011322011322011322,True,0.9694829047753603
