pattern,quality,support,pattern_auc,global_auc,theta
"[{'B'}, {'C'}]",1.117238099504066,50,0.6512,0.8956020782276248,0.5
"[{'Z'}, {'N'}, {'O'}]",0.6025103474241998,78,0.7673038892551087,0.8956020782276248,0.5
"[{'M'}, {'O'}]",0.5492057442684153,555,0.8674214755295837,0.8956020782276248,0.5
"[{'Z'}, {'N'}]",0.5339970652040159,584,0.8775203800363615,0.8956020782276248,0.5
"[{'N'}, {'P'}]",0.5339924232625273,546,0.8772175034942479,0.8956020782276248,0.5
"[{'Z'}, {'P'}]",0.5339452219033536,572,0.8774687082418997,0.8956020782276248,0.5
"[{'T'}, {'Y'}]",0.529692277413743,538,0.8811538887045027,0.8956020782276248,0.5
"[{'X'}, {'O'}]",0.5272391456547281,540,0.8840545883903563,0.8956020782276248,0.5
"[{'P'}, {'Y'}, {'P'}, {'Y'}]",0.49785924859788455,20,0.71875,0.8956020782276248,0.5
"[{'N'}, {'W'}, {'P'}]",0.49201087701368407,83,0.8099415204678363,0.8956020782276248,0.5
"[{'Z'}, {'N'}, {'P'}]",0.49114919514409483,103,0.8148148148148148,0.8956020782276248,0.5
"[{'Z'}, {'X'}, {'N'}]",0.4814717150376425,90,0.8164999999999999,0.8956020782276248,0.5
"[{'U'}, {'N'}, {'O'}]",0.4720593009610259,93,0.8216981132075472,0.8956020782276248,0.5
"[{'Y'}, {'P'}, {'Y'}]",0.4693730251878958,97,0.8238095238095238,0.8956020782276248,0.5
"[{'Z'}, {'P'}, {'M'}]",0.4601255228030202,94,0.8280893752849976,0.8956020782276248,0.5
"[{'Z'}, {'N'}, {'T'}]",0.4527045581317124,99,0.8330612244897958,0.8956020782276248,0.5
"[{'N'}, {'Z'}, {'P'}]",0.45125602730920666,82,0.8309178743961352,0.8956020782276248,0.5
"[{'X'}, {'Y'}, {'O'}]",0.4491193505461716,95,0.8345164152617568,0.8956020782276248,0.5
"[{'T'}, {'M'}, {'Z'}]",0.4490082340526904,77,0.8312925170068027,0.8956020782276248,0.5
"[{'O'}, {'X'}, {'V'}]",0.44605796086730853,88,0.8352272727272727,0.8956020782276248,0.5
"[{'U'}, {'X'}, {'V'}]",0.44202009664882436,103,0.8400455927051672,0.8956020782276248,0.5
"[{'N'}, {'W'}, {'V'}]",0.4416629031553112,75,0.8357041251778093,0.8956020782276248,0.5
"[{'N'}, {'P'}, {'M'}]",0.4411755802367965,99,0.8400328137817883,0.8956020782276248,0.5
"[{'U'}, {'Z'}, {'P'}]",0.43957907520699635,82,0.8384384384384385,0.8956020782276248,0.5
"[{'O'}, {'N'}, {'Y'}]",0.43954689488093124,110,0.8425066312997347,0.8956020782276248,0.5
"[{'N'}, {'P'}, {'V'}]",0.4387489664005023,79,0.8384813384813384,0.8956020782276248,0.5
"[{'P'}, {'X'}, {'X'}]",0.43646839940718163,101,0.8434065934065934,0.8956020782276248,0.5
"[{'O'}, {'T'}, {'M'}]",0.4358309308636852,84,0.841399416909621,0.8956020782276248,0.5
"[{'T'}, {'O'}, {'O'}]",0.4348504984598023,84,0.8421052631578948,0.8956020782276248,0.5
"[{'W'}, {'T'}, {'O'}]",0.43433321314317486,77,0.8413132694938441,0.8956020782276248,0.5
"[{'N'}, {'O'}, {'T'}]",0.43345043418099516,91,0.8441692466460269,0.8956020782276248,0.5
"[{'M'}, {'W'}, {'O'}]",0.43283244325084413,84,0.843588269120184,0.8956020782276248,0.5
"[{'N'}, {'T'}, {'V'}]",0.431760201897357,103,0.8469387755102041,0.8956020782276248,0.5
"[{'Z'}, {'U'}, {'N'}]",0.4316305856323912,94,0.8459090909090909,0.8956020782276248,0.5
"[{'M'}, {'Z'}, {'N'}]",0.43054593114791617,98,0.8472222222222222,0.8956020782276248,0.5
"[{'N'}, {'N'}, {'Z'}]",0.4294493651957031,99,0.8481632653061224,0.8956020782276248,0.5
"[{'M'}, {'O'}, {'Y'}]",0.42937783247021455,89,0.846938775510204,0.8956020782276248,0.5
"[{'T'}, {'P'}, {'O'}]",0.4286162575406993,88,0.8473958333333333,0.8956020782276248,0.5
"[{'X'}, {'N'}, {'X'}]",0.4281596486688092,87,0.8476190476190476,0.8956020782276248,0.5
"[{'Z'}, {'U'}, {'Y'}]",0.4275983724625475,106,0.8503571428571428,0.8956020782276248,0.5
"[{'N'}, {'M'}, {'O'}]",0.42624616253988945,101,0.8508634222919937,0.8956020782276248,0.5
"[{'O'}, {'X'}, {'X'}]",0.4258753898929727,100,0.8510466988727858,0.8956020782276248,0.5
"[{'Z'}, {'U'}, {'V'}]",0.4250610983704469,96,0.8512505484861781,0.8956020782276248,0.5
"[{'W'}, {'V'}, {'U'}]",0.4247311910076209,87,0.8504228329809725,0.8956020782276248,0.5
"[{'T'}, {'U'}, {'N'}]",0.42461912687338577,119,0.8539130434782608,0.8956020782276248,0.5
"[{'X'}, {'V'}, {'Y'}]",0.4239097923077806,84,0.8507288629737609,0.8956020782276248,0.5
"[{'W'}, {'X'}, {'O'}]",0.4235481328845154,94,0.8522779567418315,0.8956020782276248,0.5
"[{'Z'}, {'M'}, {'P'}]",0.4231755167299893,101,0.8533596837944664,0.8956020782276248,0.5
"[{'Y'}, {'Y'}, {'X'}]",0.4230739198077663,108,0.8541451668386653,0.8956020782276248,0.5
