pattern,quality,support,pattern_auc,global_auc,dataset_size
"[{'OTHER_C_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}]",2.276463686570659,461,0.6644245142002989,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",2.1986231033873604,613,0.6895973154362416,0.904040404040404,3600
"[{'OTHER_C_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_D_GAP_SHORT'}, {'WITHDRAW_C_GAP_SHORT'}]",2.1960108796846587,640,0.6920417769932333,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",2.186014647001195,574,0.6924283154121864,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_D_GAP_SHORT'}, {'WITHDRAW_C_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_D_GAP_LONG'}]",2.1365967056375768,586,0.6824149695027396,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_A_GAP_MED'}]",2.104881804760494,423,0.6696609678354101,0.904040404040404,3600
"[{'OTHER_C_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}]",1.9441016060242355,529,0.6970072239422085,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_LONG'}]",1.935808507647233,460,0.6901872659176029,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.8641542801531246,651,0.7183544303797469,0.904040404040404,3600
"[{'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_B_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_C_GAP_SHORT'}]",1.8418576715172554,607,0.7013513513513514,0.904040404040404,3600
"[{'WITHDRAW_D_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_B_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_C_GAP_SHORT'}]",1.7883448563606041,675,0.7138387269801538,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_LONG'}]",1.7451530061939193,340,0.6814024390243902,0.904040404040404,3600
"[{'WITHDRAW_C_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}]",1.7447360319853038,647,0.710386857445681,0.904040404040404,3600
"[{'OTHER_C_GAP_LONG'}, {'WITHDRAW_C_GAP_LONG'}, {'OTHER_D_GAP_MED'}, {'WITHDRAW_B_GAP_LONG'}]",1.57501613783806,663,0.7317426584234932,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'OTHER_C_GAP_LONG'}, {'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_B_GAP_MED'}]",1.545874470341615,394,0.698989898989899,0.904040404040404,3600
