pattern,quality,support,pattern_auc,global_auc,theta
[{'only'}],0.7735656245187797,252,0.8991823725055432,0.9762792031249999,0.5
[{'rainy'}],0.7677084918228847,34,0.8541666666666666,0.9762792031249999,0.5
[{'fuck'}],0.7624320985861481,39,0.8629032258064516,0.9762792031249999,0.5
[{'thinks'}],0.7529076208614264,26,0.8606060606060606,0.9762792031249999,0.5
[{'sorry'}],0.7427398074819885,251,0.917164044130946,0.9762792031249999,0.5
[{'days'}],0.7349705225674239,151,0.9154040404040404,0.9762792031249999,0.5
[{'mean'}],0.7302598418758193,70,0.9075,0.9762792031249999,0.5
[{'sore'}],0.7142198753596751,40,0.9210526315789473,0.9762792031249999,0.5
[{'years'}],0.714141357981495,47,0.9233716475095786,0.9762792031249999,0.5
"[{'USER'}, {'i'}, {'thought'}, {'was'}]",0.6143840794733468,20,0.6785714285714286,0.9762792031249999,0.5
"[{'it'}, {'raining'}]",0.6125036280250409,27,0.8285714285714285,0.9762792031249999,0.5
"[{'i'}, {'please'}]",0.5915899506556646,35,0.8550724637681159,0.9762792031249999,0.5
"[{','}, {'probably'}]",0.5898107573714604,25,0.8461538461538461,0.9762792031249999,0.5
"[{'making'}, {'me'}]",0.57206182197832,22,0.8611111111111112,0.9762792031249999,0.5
"[{'my'}, {'days'}]",0.5689559637168271,27,0.8703703703703703,0.9762792031249999,0.5
"[{'my'}, {'stuff'}]",0.5669879507796183,20,0.8645833333333333,0.9762792031249999,0.5
"[{'miss'}, {'my'}]",0.5652699029372179,73,0.8970588235294118,0.9762792031249999,0.5
"[{'...'}, {'work'}]",0.5650326707310862,53,0.8906976744186046,0.9762792031249999,0.5
"[{'nt'}, {'go'}]",0.5645158763890472,46,0.888157894736842,0.9762792031249999,0.5
"[{'good'}, {'luck'}]",0.5616862696692834,48,0.8921052631578947,0.9762792031249999,0.5
"[{'USER'}, {'guess'}]",0.5612426009833331,68,0.8995670995670997,0.9762792031249999,0.5
"[{'i'}, {'wanna'}]",0.559551158778363,98,0.9078260869565217,0.9762792031249999,0.5
"[{'sorry'}, {'i'}]",0.559409986628078,85,0.9054834054834054,0.9762792031249999,0.5
"[{'i'}, {'wish'}]",0.5584152903102986,160,0.9166666666666667,0.9762792031249999,0.5
"[{'be'}, {'at'}]",0.557914828775747,74,0.9045031055900621,0.9762792031249999,0.5
"[{'i'}, {'sad'}]",0.5573232891364819,95,0.9094202898550724,0.9762792031249999,0.5
"[{'USER'}, {'even'}]",0.556339966509448,95,0.9103815439219166,0.9762792031249999,0.5
"[{'USER'}, {'hate'}]",0.5563142593091984,48,0.8981481481481481,0.9762792031249999,0.5
"[{'but'}, {'...'}]",0.5557286547343878,66,0.9047619047619049,0.9762792031249999,0.5
"[{'call'}, {'me'}]",0.5552049656862321,21,0.8818181818181818,0.9762792031249999,0.5
"[{'you'}, {'better'}]",0.5547353742023785,23,0.8846153846153846,0.9762792031249999,0.5
"[{'USER'}, {'wish'}]",0.5538138850424374,126,0.9172368849788205,0.9762792031249999,0.5
"[{'i'}, {'whole'}]",0.5535701228782367,28,0.890625,0.9762792031249999,0.5
"[{'feel'}, {'i'}]",0.548602997584271,77,0.9153846153846155,0.9762792031249999,0.5
"[{'about'}, {""'m""}]",0.5485841022414182,23,0.8939393939393938,0.9762792031249999,0.5
"[{""n't""}, {'love'}]",0.548287961938063,25,0.8961038961038961,0.9762792031249999,0.5
"[{'been'}, {'of'}]",0.5467807421704196,27,0.8999999999999999,0.9762792031249999,0.5
"[{'USER'}, {'probably'}]",0.5454854798976687,34,0.90625,0.9762792031249999,0.5
"[{'so'}, {'sad'}]",0.5439024488416337,56,0.9166666666666667,0.9762792031249999,0.5
"[{'love'}, {'it'}]",0.5437403758418695,81,0.9221311475409837,0.9762792031249999,0.5
"[{'.'}, {'days'}]",0.5426971728939982,35,0.9111842105263157,0.9762792031249999,0.5
"[{'USER'}, {'aww'}]",0.5425222365300721,66,0.9209756097560976,0.9762792031249999,0.5
