pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'only'}],0.7735656245187797,0.8991823725055432,252,"{1.0: 164, 0.0: 88}",0.0009990009990009,0.0047571476142904,True,0.976279203125
[{'rainy'}],0.7677084918228847,0.8541666666666666,34,"{1.0: 24, 0.0: 10}",0.0039960039960039,0.0105157999894842,True,0.976279203125
[{'fuck'}],0.7624320985861481,0.8629032258064516,39,"{1.0: 31, 0.0: 8}",0.0039960039960039,0.0105157999894842,True,0.976279203125
[{'thinks'}],0.7529076208614264,0.8606060606060606,26,"{1.0: 15, 0.0: 11}",0.0019980019980019,0.0071357214214357,True,0.976279203125
[{'sorry'}],0.7427398074819885,0.917164044130946,251,"{0.0: 57, 1.0: 194}",0.0009990009990009,0.0047571476142904,True,0.976279203125
[{'days'}],0.7349705225674239,0.9154040404040404,151,"{0.0: 63, 1.0: 88}",0.0009990009990009,0.0047571476142904,True,0.976279203125
[{'mean'}],0.7302598418758193,0.9075,70,"{1.0: 30, 0.0: 40}",0.0019980019980019,0.0071357214214357,True,0.976279203125
[{'sore'}],0.7142198753596751,0.9210526315789472,40,"{1.0: 38, 0.0: 2}",0.1038961038961039,0.1038961038961039,False,0.976279203125
[{'years'}],0.714141357981495,0.9233716475095786,47,"{1.0: 29, 0.0: 18}",0.0139860139860139,0.0222000222000222,True,0.976279203125
"[{'USER'}, {'i'}, {'thought'}, {'was'}]",0.6143840794733468,0.6785714285714286,20,"{1.0: 14, 0.0: 6}",0.0009990009990009,0.0047571476142904,True,0.976279203125
"[{'it'}, {'raining'}]",0.6125036280250409,0.8285714285714285,27,"{1.0: 20, 0.0: 7}",0.0079920079920079,0.0166500166500166,True,0.976279203125
"[{'i'}, {'please'}]",0.5915899506556646,0.8550724637681159,35,"{1.0: 23, 0.0: 12}",0.0019980019980019,0.0071357214214357,True,0.976279203125
"[{','}, {'probably'}]",0.5898107573714604,0.8461538461538461,25,"{1.0: 12, 0.0: 13}",0.0019980019980019,0.0071357214214357,True,0.976279203125
"[{'making'}, {'me'}]",0.57206182197832,0.8611111111111112,22,"{0.0: 4, 1.0: 18}",0.0309690309690309,0.039703885857732,True,0.976279203125
"[{'my'}, {'days'}]",0.5689559637168271,0.8703703703703703,27,"{0.0: 9, 1.0: 18}",0.0069930069930069,0.0158931977113795,True,0.976279203125
"[{'my'}, {'stuff'}]",0.5669879507796183,0.8645833333333333,20,"{1.0: 12, 0.0: 8}",0.0089910089910089,0.0183489979408346,True,0.976279203125
"[{'miss'}, {'my'}]",0.5652699029372179,0.8970588235294118,73,"{1.0: 68, 0.0: 5}",0.0369630369630369,0.0424862493828011,True,0.976279203125
"[{'...'}, {'work'}]",0.5650326707310862,0.8906976744186046,53,"{1.0: 43, 0.0: 10}",0.0079920079920079,0.0166500166500166,True,0.976279203125
"[{'nt'}, {'go'}]",0.5645158763890472,0.888157894736842,46,"{1.0: 38, 0.0: 8}",0.0129870129870129,0.0216450216450216,True,0.976279203125
"[{'good'}, {'luck'}]",0.5616862696692834,0.8921052631578947,48,"{0.0: 38, 1.0: 10}",0.0039960039960039,0.0105157999894842,True,0.976279203125
"[{'USER'}, {'guess'}]",0.5612426009833331,0.8995670995670997,68,"{0.0: 35, 1.0: 33}",0.0009990009990009,0.0047571476142904,True,0.976279203125
"[{'i'}, {'wanna'}]",0.559551158778363,0.9078260869565216,98,"{1.0: 75, 0.0: 23}",0.0009990009990009,0.0047571476142904,True,0.976279203125
