pattern,quality,support,pattern_auc,global_auc,theta
"[{'X'}, {'M'}, {'U'}, {'X'}, {'P'}]",1.0321753790469903,23,0.5555555555555556,0.9020696794431918,0.5
"[{'M'}, {'O'}, {'U'}, {'Y'}, {'O'}]",0.9577564098826558,26,0.5818181818181818,0.9020696794431918,0.5
"[{'O'}, {'W'}, {'Z'}, {'Z'}, {'V'}]",0.7239965512812663,25,0.6349206349206349,0.9020696794431918,0.5
"[{'X'}, {'O'}, {'P'}, {'W'}, {'M'}]",0.7004853005882071,21,0.6296296296296297,0.9020696794431918,0.5
"[{'N'}, {'M'}, {'O'}, {'U'}, {'T'}]",0.6820785367344313,26,0.6488095238095237,0.9020696794431918,0.5
"[{'V'}, {'U'}, {'Y'}, {'T'}, {'N'}]",0.6506533610055174,23,0.65,0.9020696794431918,0.5
"[{'O'}, {'U'}, {'N'}, {'M'}, {'Z'}]",0.6426511408786895,22,0.6495726495726495,0.9020696794431918,0.5
"[{'M'}, {'U'}, {'V'}, {'X'}, {'P'}]",0.6350396744066296,20,0.6458333333333334,0.9020696794431918,0.5
"[{'U'}, {'M'}, {'O'}, {'N'}, {'O'}]",0.6267385778974758,24,0.6597222222222222,0.9020696794431918,0.5
"[{'W'}, {'X'}, {'V'}, {'P'}, {'P'}]",0.5939926324999454,27,0.676470588235294,0.9020696794431918,0.5
"[{'X'}, {'T'}, {'P'}, {'M'}, {'X'}]",0.5919560586747894,21,0.6625000000000001,0.9020696794431918,0.5
"[{'U'}, {'M'}, {'O'}, {'W'}, {'T'}]",0.588453286394921,21,0.6636363636363636,0.9020696794431918,0.5
"[{'X'}, {'V'}, {'N'}, {'X'}, {'M'}]",0.5791939817548541,21,0.6666666666666667,0.9020696794431918,0.5
"[{'U'}, {'M'}, {'U'}, {'T'}, {'N'}]",0.562165985431629,22,0.6749999999999999,0.9020696794431918,0.5
"[{'T'}, {'Y'}]",0.5488308589302482,1583,0.8805399296354709,0.9020696794431918,0.5
"[{'X'}, {'U'}, {'X'}, {'P'}]",0.5464571718540355,127,0.7776659959758551,0.9020696794431918,0.5
"[{'N'}, {'M'}, {'O'}, {'T'}]",0.5459983703195297,128,0.7780257936507936,0.9020696794431918,0.5
"[{'X'}, {'M'}, {'V'}, {'V'}]",0.5418213611976275,129,0.7793269230769231,0.9020696794431918,0.5
