pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'WITHDRAW_C_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'WITHDRAW_D_GAP_SHORT'}, {'WITHDRAW_D_GAP_MED'}]",2.8884692630111317,0.6307634164777023,459,"{0.0: 441, 1.0: 18}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_A_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_A_GAP_MED'}]",2.528141605741202,0.6622239517462789,560,"{0.0: 541, 1.0: 19}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_SHORT'}, {'WITHDRAW_D_GAP_SHORT'}, {'WITHDRAW_C_GAP_SHORT'}, {'OTHER_C_GAP_MED'}]",2.397934293224865,0.6007281553398058,214,"{0.0: 206, 1.0: 8}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",2.30888787075677,0.6518610421836228,413,"{0.0: 403, 1.0: 10}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_C_GAP_LONG'}, {'OTHER_D_GAP_MED'}, {'WITHDRAW_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",2.0604705150953526,0.676374877969411,453,"{0.0: 439, 1.0: 14}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_D_GAP_SHORT'}]",2.048392561217277,0.6928929466523452,553,"{0.0: 532, 1.0: 21}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.8641542801531246,0.7183544303797469,651,"{0.0: 632, 1.0: 19}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_MED'}, {'OTHER_D_GAP_LONG'}]",1.8017217777739751,0.7017882544198334,537,"{0.0: 518, 1.0: 19}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.7352508170652947,0.6421052631578947,191,"{0.0: 190, 1.0: 1}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
"[{'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_SHORT', 'WITHDRAW_A_GAP_SHORT'}, {'OTHER_A_GAP_SHORT'}]",1.7329471306328985,0.6912191582002902,437,"{0.0: 424, 1.0: 13}",0.000999000999000999,0.0010233668770254136,True,0.904040404040404
