pattern,quality,support,pattern_auc,global_auc,dataset_size
"[{'WITHDRAW_C_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'WITHDRAW_D_GAP_SHORT'}, {'WITHDRAW_D_GAP_MED'}]",2.8884692630111317,459,0.6307634164777023,0.904040404040404,3600
"[{'OTHER_A_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_A_GAP_MED'}]",2.528141605741202,560,0.6622239517462789,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_A_GAP_MED'}]",2.490164450782415,515,0.655560271646859,0.904040404040404,3600
"[{'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_SHORT'}, {'WITHDRAW_D_GAP_SHORT'}, {'WITHDRAW_C_GAP_SHORT'}, {'OTHER_C_GAP_MED'}]",2.397934293224865,214,0.6007281553398058,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",2.30888787075677,413,0.6518610421836228,0.904040404040404,3600
"[{'OTHER_C_GAP_LONG'}, {'OTHER_D_GAP_MED'}, {'WITHDRAW_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",2.0604705150953526,453,0.676374877969411,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_D_GAP_SHORT'}]",2.048392561217277,553,0.6928929466523452,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.8641542801531246,651,0.7183544303797469,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_MED'}, {'OTHER_D_GAP_LONG'}]",1.8017217777739751,537,0.7017882544198334,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.7352508170652947,191,0.6421052631578947,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_SHORT', 'WITHDRAW_A_GAP_SHORT'}, {'OTHER_A_GAP_SHORT'}]",1.7329471306328985,437,0.6912191582002902,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.6722064119854538,623,0.7173202614379084,0.904040404040404,3600
"[{'WITHDRAW_C_GAP_LONG'}, {'WITHDRAW_C_GAP_LONG'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_B_GAP_MED'}]",1.640332578045421,663,0.7179930795847751,0.904040404040404,3600
"[{'OTHER_C_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",1.6262050042688485,386,0.6920677361853832,0.904040404040404,3600
"[{'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_SHORT'}]",1.5957031106139623,661,0.7206708268330734,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_C_GAP_SHORT'}, {'OTHER_A_GAP_MED'}]",1.584424084927984,630,0.7191833921957103,0.904040404040404,3600
"[{'OTHER_C_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",1.5623116922809777,431,0.7072138387927862,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}]",1.557342353314128,462,0.710960960960961,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_C_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_D_GAP_LONG'}]",1.5571887677503549,539,0.7136711281070746,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_A_GAP_SHORT'}]",1.5479442567651645,258,0.6759259259259259,0.904040404040404,3600
"[{'OTHER_A_GAP_MED'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}]",1.524201872055623,895,0.7537471264367817,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.520446453198347,175,0.6551724137931034,0.904040404040404,3600
"[{'WITHDRAW_C_GAP_LONG'}, {'WITHDRAW_C_GAP_LONG'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_B_GAP_MED'}]",1.5162572545113513,647,0.7248415213946117,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_LONG'}, {'WITHDRAW_B_GAP_SHORT'}]",1.4976404344268996,667,0.7274204028589993,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",1.4564436416200648,754,0.7451485857500896,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.4295730938180784,552,0.7342747111681643,0.904040404040404,3600
"[{'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.422558696978153,874,0.7689135118497998,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_C_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",1.4201544011515745,660,0.7423706324635118,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_B_GAP_LONG'}]",1.4129809969728746,334,0.7129750982961992,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.40659940161894,636,0.7491289198606271,0.904040404040404,3600
"[{'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.3987829999678523,487,0.7251572327044025,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_A_GAP_SHORT'}]",1.3840978892295661,938,0.7531455142231946,0.904040404040404,3600
"[{'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_SHORT'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'WITHDRAW_C_GAP_LONG'}]",1.3814868341257798,453,0.7232346241457859,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.368262179275234,556,0.7392483056069008,0.904040404040404,3600
"[{'WITHDRAW_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}]",1.3681881654415728,1082,0.7798675496688742,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_C_GAP_LONG'}, {'OTHER_B_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}]",1.3675310095558832,277,0.6949569495694956,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_B_GAP_MED'}, {'OTHER_D_GAP_LONG'}, {'OTHER_D_GAP_SHORT'}]",1.2636819709955787,748,0.7480769230769231,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_C_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.2636260114515996,402,0.7274746192893401,0.904040404040404,3600
"[{'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_MED'}, {'WITHDRAW_C_GAP_SHORT'}, {'OTHER_A_GAP_MED'}]",1.2561690522700806,782,0.7608851674641148,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_B_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_A_GAP_LONG'}]",1.2481838055136727,756,0.7495821061848285,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_MED'}, {'WITHDRAW_C_GAP_SHORT'}, {'WITHDRAW_B_GAP_MED'}, {'WITHDRAW_D_GAP_MED'}]",1.2305261743766802,681,0.746780092224519,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}]",1.2084842310583872,788,0.753975789223831,0.904040404040404,3600
"[{'OTHER_D_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_MED'}, {'WITHDRAW_D_GAP_LONG'}, {'WITHDRAW_A_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}]",1.2041626274096737,743,0.7520661157024794,0.904040404040404,3600
"[{'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'OTHER_D_GAP_LONG'}]",1.172846072309115,893,0.7717357269596075,0.904040404040404,3600
"[{'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_A_GAP_SHORT'}, {'WITHDRAW_C_GAP_MED'}, {'WITHDRAW_C_GAP_MED'}, {'OTHER_D_GAP_LONG'}]",1.1726525460749349,834,0.7634908195253023,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'WITHDRAW_C_GAP_LONG'}, {'OTHER_C_GAP_MED'}, {'OTHER_C_GAP_MED'}, {'OTHER_C_GAP_MED'}]",1.1621820190673238,574,0.7505827505827505,0.904040404040404,3600
"[{'OTHER_A_GAP_LONG'}, {'OTHER_D_GAP_LONG'}, {'WITHDRAW_D_GAP_SHORT'}, {'OTHER_D_GAP_LONG'}, {'OTHER_A_GAP_LONG'}, {'OTHER_A_GAP_LONG'}]",1.1589128937138837,534,0.7425824175824176,0.904040404040404,3600
"[{'OTHER_A_GAP_SHORT'}, {'OTHER_A_GAP_LONG'}, {'OTHER_C_GAP_LONG'}]",1.1550880088377196,868,0.7798648564875085,0.904040404040404,3600
