pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'W'}, {'N'}, {'X'}, {'P'}, {'M'}]",0.996142654427944,0.5555555555555556,21,"{0.0: 9, 1.0: 12}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'M'}, {'O'}, {'U'}, {'Y'}, {'O'}]",0.9577564098826558,0.5818181818181818,26,"{0.0: 15, 1.0: 11}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'P'}, {'V'}, {'Y'}, {'U'}, {'Z'}]",0.8611896498341971,0.5833333333333334,20,"{1.0: 14, 0.0: 6}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'M'}, {'M'}, {'V'}, {'M'}, {'T'}]",0.7362738086532196,0.6161616161616161,20,"{0.0: 9, 1.0: 11}",0.0019980019980019,0.0052578999947421,True,0.9020696794431918
"[{'N'}, {'M'}, {'N'}, {'P'}, {'W'}]",0.6946039547647291,0.6428571428571428,25,"{1.0: 18, 0.0: 7}",0.0049950049950049,0.009605778836548,True,0.9020696794431918
"[{'T'}, {'N'}, {'M'}, {'Y'}, {'T'}]",0.6817762840887827,0.638095238095238,22,"{0.0: 15, 1.0: 7}",0.0019980019980019,0.0052578999947421,True,0.9020696794431918
"[{'T'}, {'V'}, {'P'}, {'U'}, {'Y'}]",0.6693170749578847,0.6354166666666666,20,"{1.0: 8, 0.0: 12}",0.0019980019980019,0.0052578999947421,True,0.9020696794431918
"[{'X'}, {'W'}, {'V'}, {'M'}, {'P'}]",0.6019448987243697,0.6799999999999999,30,"{0.0: 15, 1.0: 15}",0.0019980019980019,0.0052578999947421,True,0.9020696794431918
"[{'X'}, {'W'}, {'W'}, {'T'}, {'T'}]",0.5799443678832104,0.6764705882352942,25,"{0.0: 8, 1.0: 17}",0.0039960039960039,0.0083250083250083,True,0.9020696794431918
"[{'T'}, {'T'}, {'T'}, {'T'}, {'N'}]",0.563945559691837,0.676923076923077,23,"{0.0: 13, 1.0: 10}",0.0049950049950049,0.009605778836548,True,0.9020696794431918
"[{'T'}, {'Y'}]",0.5488308589302482,0.8805399296354709,1583,"{1.0: 787, 0.0: 796}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'X'}, {'M'}, {'V'}, {'V'}]",0.5418213611976275,0.7793269230769231,129,"{0.0: 64, 1.0: 65}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'T'}, {'M'}, {'N'}, {'P'}, {'Z'}]",0.5417658559188863,0.7,31,"{1.0: 16, 0.0: 15}",0.0019980019980019,0.0052578999947421,True,0.9020696794431918
"[{'X'}, {'M'}, {'V'}, {'Z'}, {'Y'}]",0.5409688854613761,0.6846153846153845,23,"{1.0: 13, 0.0: 10}",0.0019980019980019,0.0052578999947421,True,0.9020696794431918
"[{'X'}, {'O'}, {'N'}, {'P'}, {'Z'}]",0.5380492344261152,0.6941176470588235,27,"{0.0: 17, 1.0: 10}",0.0029970029970029,0.006811370447734,True,0.9020696794431918
"[{'W'}, {'T'}, {'M'}, {'U'}, {'W'}]",0.5376454279676854,0.6833333333333333,22,"{1.0: 12, 0.0: 10}",0.0039960039960039,0.0083250083250083,True,0.9020696794431918
"[{'M'}, {'T'}]",0.5338162827774544,0.8881646381508282,1616,"{1.0: 774, 0.0: 842}",0.0109890109890109,0.0152625152625152,True,0.9020696794431918
"[{'M'}, {'U'}]",0.5336285067823832,0.8881242858103112,1543,"{1.0: 783, 0.0: 760}",0.0119880119880119,0.0157736999842263,True,0.9020696794431918
"[{'N'}, {'V'}, {'P'}, {'M'}, {'O'}]",0.5321957960284555,0.6826923076923077,21,"{1.0: 13, 0.0: 8}",0.0059940059940059,0.0103344930931137,True,0.9020696794431918
"[{'M'}, {'Z'}, {'T'}, {'M'}, {'V'}]",0.5311639473651468,0.6944444444444444,26,"{0.0: 18, 1.0: 8}",0.0139860139860139,0.0170561146170902,True,0.9020696794431918
"[{'P'}, {'M'}]",0.5305074598124562,0.8902007988181868,1481,"{0.0: 735, 1.0: 746}",0.0419580419580419,0.0428143285286142,True,0.9020696794431918
"[{'P'}, {'T'}]",0.5300044307460505,0.8907739045462901,1575,"{1.0: 786, 0.0: 789}",0.0329670329670329,0.0343406593406593,True,0.9020696794431918
"[{'T'}, {'P'}]",0.5297057997166654,0.8909795368741067,1556,"{1.0: 771, 0.0: 785}",0.0449550449550449,0.0449550449550449,True,0.9020696794431918
"[{'M'}, {'M'}, {'V'}, {'O'}, {'T'}]",0.525182661859807,0.6851851851851851,21,"{1.0: 9, 0.0: 12}",0.0089910089910089,0.0132220720456014,True,0.9020696794431918
"[{'M'}, {'Z'}, {'P'}, {'N'}, {'U'}]",0.5239989094824794,0.6904761904761905,23,"{1.0: 9, 0.0: 14}",0.0099900099900099,0.0142714428428714,True,0.9020696794431918
"[{'X'}, {'N'}, {'Y'}, {'Y'}, {'W'}]",0.5235904559798616,0.6928571428571428,24,"{1.0: 10, 0.0: 14}",0.0069930069930069,0.0109265734265734,True,0.9020696794431918
"[{'Y'}, {'T'}, {'U'}, {'M'}, {'Y'}]",0.519029178972572,0.6944444444444444,24,"{1.0: 12, 0.0: 12}",0.0069930069930069,0.0109265734265734,True,0.9020696794431918
"[{'P'}, {'M'}, {'P'}, {'N'}, {'T'}]",0.5187422315380021,0.6875,21,"{0.0: 16, 1.0: 5}",0.0169830169830169,0.0184598010684967,True,0.9020696794431918
"[{'M'}, {'O'}, {'U'}, {'O'}]",0.5055353214187362,0.7866477272727272,119,"{0.0: 55, 1.0: 64}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'M'}, {'Z'}, {'M'}, {'V'}]",0.5044169031081648,0.7824412783981517,102,"{1.0: 53, 0.0: 49}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
