pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'somewhere'}],0.8088344487210706,0.8,20,"{1.0: 10, 0.0: 10}",0.0009990009990009,0.0038423115346192,True,0.976279203125
[{'only'}],0.7735656245187797,0.8991823725055432,252,"{1.0: 164, 0.0: 88}",0.0009990009990009,0.0038423115346192,True,0.976279203125
[{'fuck'}],0.7624320985861481,0.8629032258064516,39,"{1.0: 31, 0.0: 8}",0.0039960039960039,0.0088800088800088,True,0.976279203125
[{'sorry'}],0.7427398074819885,0.917164044130946,251,"{0.0: 57, 1.0: 194}",0.0009990009990009,0.0038423115346192,True,0.976279203125
[{'days'}],0.7349705225674239,0.9154040404040404,151,"{0.0: 63, 1.0: 88}",0.0009990009990009,0.0038423115346192,True,0.976279203125
[{'text'}],0.7294287670221902,0.8972222222222223,38,"{0.0: 18, 1.0: 20}",0.0029970029970029,0.0078868499921131,True,0.976279203125
[{'thought'}],0.721889651445692,0.9232142857142858,106,"{0.0: 50, 1.0: 56}",0.0019980019980019,0.0058764764647117,True,0.976279203125
[{'sore'}],0.7142198753596751,0.9210526315789472,40,"{1.0: 38, 0.0: 2}",0.1038961038961039,0.1038961038961039,False,0.976279203125
[{'years'}],0.714141357981495,0.9233716475095786,47,"{1.0: 29, 0.0: 18}",0.0139860139860139,0.0229278917803507,True,0.976279203125
"[{'at'}, {'last'}]",0.6596624390702891,0.7954545454545454,28,"{0.0: 6, 1.0: 22}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'only'}, {'i'}]",0.6176902261789003,0.8561224489795918,69,"{1.0: 49, 0.0: 20}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'.'}, {'only'}]",0.5908025014786134,0.8726467331118494,64,"{0.0: 21, 1.0: 43}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'last'}, {'..'}]",0.5792579144742971,0.85,20,"{1.0: 10, 0.0: 10}",0.0049950049950049,0.0101938877449081,True,0.976279203125
"[{'i'}, {'sorry'}]",0.576944113980331,0.8955294117647059,110,"{1.0: 85, 0.0: 25}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'making'}, {'me'}]",0.57206182197832,0.8611111111111112,22,"{0.0: 4, 1.0: 18}",0.0209790209790209,0.0308515014397367,True,0.976279203125
"[{'!'}, {'soon'}]",0.5686875858776325,0.8725490196078431,29,"{0.0: 17, 1.0: 12}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'miss'}, {'my'}]",0.5652699029372179,0.8970588235294118,73,"{1.0: 68, 0.0: 5}",0.0369630369630369,0.0440036154321868,True,0.976279203125
"[{""n't""}, {'even'}]",0.5642143671304485,0.893421052631579,58,"{1.0: 38, 0.0: 20}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'not'}, {'or'}]",0.5621355912272272,0.8766233766233766,25,"{0.0: 11, 1.0: 14}",0.0039960039960039,0.0088800088800088,True,0.976279203125
"[{'good'}, {'luck'}]",0.5616862696692834,0.8921052631578947,48,"{0.0: 38, 1.0: 10}",0.0039960039960039,0.0088800088800088,True,0.976279203125
"[{'USER'}, {'guess'}]",0.5612426009833331,0.8995670995670997,68,"{0.0: 35, 1.0: 33}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{""'s""}, {'raining'}]",0.56091448793148,0.875,22,"{1.0: 16, 0.0: 6}",0.0269730269730269,0.0369493520178451,True,0.976279203125
"[{'i'}, {'wanna'}]",0.559551158778363,0.9078260869565216,98,"{1.0: 75, 0.0: 23}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'still'}, {'i'}]",0.5592544529516981,0.9068287037037036,91,"{1.0: 64, 0.0: 27}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'USER'}, {'only'}]",0.5580214020255106,0.9117552334943638,114,"{1.0: 69, 0.0: 45}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'be'}, {'at'}]",0.557914828775747,0.904503105590062,74,"{0.0: 28, 1.0: 46}",0.0029970029970029,0.0078868499921131,True,0.976279203125
"[{'USER'}, {'even'}]",0.556339966509448,0.9103815439219166,95,"{1.0: 46, 0.0: 49}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'but'}, {'...'}]",0.5557286547343878,0.9047619047619048,66,"{1.0: 45, 0.0: 21}",0.0039960039960039,0.0088800088800088,True,0.976279203125
"[{'sorry'}, {'a'}]",0.5550764681211837,0.8914285714285713,32,"{1.0: 25, 0.0: 7}",0.0149850149850149,0.0237857380714523,True,0.976279203125
"[{'wish'}, {'i'}]",0.552155677517187,0.9215625,153,"{1.0: 128, 0.0: 25}",0.0039960039960039,0.0088800088800088,True,0.976279203125
"[{'better'}, {'!'}]",0.5513229104347188,0.8977272727272727,34,"{0.0: 22, 1.0: 12}",0.0079920079920079,0.0150792603622792,True,0.976279203125
"[{'but'}, {'you'}]",0.5500290466369739,0.9201704545454544,119,"{0.0: 64, 1.0: 55}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'really'}, {'not'}]",0.5486308182159889,0.894736842105263,24,"{1.0: 19, 0.0: 5}",0.0329670329670329,0.0402036987402841,True,0.976279203125
"[{'.'}, {'feeling'}]",0.5451013637107298,0.8979591836734694,21,"{1.0: 14, 0.0: 7}",0.0379620379620379,0.0441419046070208,True,0.976279203125
"[{'not'}, {'here'}]",0.5439583251500031,0.8999999999999999,21,"{1.0: 16, 0.0: 5}",0.0389610389610389,0.044782803403493,True,0.976279203125
"[{'so'}, {'sad'}]",0.5439024488416337,0.9166666666666669,56,"{1.0: 54, 0.0: 2}",0.0969030969030969,0.098880711125609,False,0.976279203125
"[{'could'}, {'.'}]",0.543642253484509,0.9114285714285714,39,"{1.0: 25, 0.0: 14}",0.0119880119880119,0.0206689861862275,True,0.976279203125
"[{'USER'}, {'aww'}]",0.5425222365300721,0.9209756097560976,66,"{0.0: 25, 1.0: 41}",0.0049950049950049,0.0101938877449081,True,0.976279203125
"[{'last'}, {'day'}]",0.5422348890270512,0.9158653846153848,45,"{1.0: 32, 0.0: 13}",0.0129870129870129,0.0216450216450216,True,0.976279203125
"[{'out'}, {'do'}]",0.5410704406679183,0.9125,32,"{1.0: 20, 0.0: 12}",0.0169830169830169,0.0261277184354107,True,0.976279203125
"[{'miss'}, {'i'}]",0.5398040768314624,0.9197860962566844,45,"{1.0: 34, 0.0: 11}",0.0279720279720279,0.0372960372960372,True,0.976279203125
"[{'no'}, {'it'}]",0.5392517100406127,0.9245714285714286,60,"{0.0: 25, 1.0: 35}",0.0109890109890109,0.0196232339089481,True,0.976279203125
"[{'i'}, {'thing'}]",0.5389388246074088,0.923202614379085,52,"{1.0: 34, 0.0: 18}",0.0229770229770229,0.0328243185386042,True,0.976279203125
"[{'lol'}, {'...'}]",0.5379735732158024,0.9181818181818182,32,"{0.0: 22, 1.0: 10}",0.0319680319680319,0.0402036987402841,True,0.976279203125
"[{'USER'}, {'feeling'}]",0.5374759008736578,0.9229024943310656,42,"{0.0: 21, 1.0: 21}",0.0209790209790209,0.0308515014397367,True,0.976279203125
"[{'when'}, {""'s""}]",0.5372053845073476,0.9182692307692308,29,"{0.0: 13, 1.0: 16}",0.0379620379620379,0.0441419046070208,True,0.976279203125
"[{'USER'}, {'their'}]",0.5370908966740886,0.9236111111111112,42,"{1.0: 18, 0.0: 24}",0.0119880119880119,0.0206689861862275,True,0.976279203125
"[{'where'}, {'is'}]",0.5369914422058761,0.9209486166007904,34,"{1.0: 23, 0.0: 11}",0.0329670329670329,0.0402036987402841,True,0.976279203125
"[{'!'}, {'oh'}]",0.5366271845401844,0.9208333333333334,32,"{0.0: 12, 1.0: 20}",0.0359640359640359,0.0433301638120915,True,0.976279203125
"[{'i'}, {'never'}, {'i'}]",0.5257375587818225,0.7884615384615384,21,"{0.0: 8, 1.0: 13}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'USER'}, {'i'}, {'wish'}]",0.4895474505948639,0.8663663663663663,92,"{1.0: 74, 0.0: 18}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'i'}, {'in'}, {','}]",0.4760791341520456,0.8782991202346041,106,"{1.0: 62, 0.0: 44}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'USER'}, {'they'}, {'do'}]",0.4597002941539017,0.85,24,"{0.0: 10, 1.0: 14}",0.0049950049950049,0.0101938877449081,True,0.976279203125
"[{'wish'}, {'i'}, {'was'}]",0.4565017981382142,0.8680555555555556,40,"{1.0: 36, 0.0: 4}",0.0289710289710289,0.0381197749618802,True,0.976279203125
"[{'i'}, {'in'}, {'you'}]",0.4501891465277989,0.8752941176470588,42,"{0.0: 25, 1.0: 17}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'USER'}, {'to'}, {'but'}]",0.4385215581707385,0.9093097913322632,131,"{0.0: 42, 1.0: 89}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'i'}, {'miss'}, {'the'}]",0.4347236102711748,0.8894009216589862,38,"{1.0: 31, 0.0: 7}",0.0249750249750249,0.0346875346875346,True,0.976279203125
"[{'to'}, {'but'}, {'i'}]",0.4323053266315132,0.9146520146520148,131,"{1.0: 105, 0.0: 26}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'USER'}, {'i'}, {'miss'}]",0.4322932635862062,0.911764705882353,109,"{1.0: 85, 0.0: 24}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'i'}, {'m'}, {'you'}]",0.4318551498891517,0.8928571428571428,38,"{0.0: 24, 1.0: 14}",0.0069930069930069,0.0137117784176607,True,0.976279203125
"[{'it'}, {'for'}, {'me'}]",0.4300573745600812,0.8894230769230769,29,"{0.0: 13, 1.0: 16}",0.0069930069930069,0.0137117784176607,True,0.976279203125
"[{'USER'}, {'good'}, {'morning'}]",0.4298881521595803,0.8888888888888888,28,"{0.0: 27, 1.0: 1}",0.0849150849150849,0.0875413246547267,False,0.976279203125
"[{'USER'}, {'i'}, {""'d""}]",0.4290369974185785,0.9044117647058824,58,"{0.0: 34, 1.0: 24}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'!'}, {'do'}, {'have'}]",0.4280465495802243,0.8881118881118881,24,"{1.0: 13, 0.0: 11}",0.0129870129870129,0.0216450216450216,True,0.976279203125
"[{'USER'}, {'...'}, {'i'}]",0.4274153263713866,0.9239232209737828,185,"{0.0: 89, 1.0: 96}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'USER'}, {'that'}, {'one'}]",0.4269630166625835,0.8944099378881988,30,"{0.0: 23, 1.0: 7}",0.0219780219780219,0.0318522057652492,True,0.976279203125
"[{'USER'}, {'no'}, {""'s""}]",0.4268816062963361,0.8958333333333334,32,"{1.0: 20, 0.0: 12}",0.0089910089910089,0.0166500166500166,True,0.976279203125
"[{'USER'}, {'but'}, {'it'}]",0.4235124002387123,0.9249728162377672,151,"{1.0: 89, 0.0: 62}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'USER'}, {'still'}, {'a'}]",0.4222935480792599,0.8952380952380952,22,"{1.0: 15, 0.0: 7}",0.0319680319680319,0.0402036987402841,True,0.976279203125
"[{'USER'}, {'i'}, {'never'}]",0.4219576027537444,0.9148936170212766,65,"{0.0: 18, 1.0: 47}",0.0079920079920079,0.0150792603622792,True,0.976279203125
"[{'USER'}, {'what'}, {'you'}]",0.4218091963315999,0.9201741654571844,92,"{1.0: 39, 0.0: 53}",0.0019980019980019,0.0058764764647117,True,0.976279203125
"[{'USER'}, {'oh'}, {'no'}]",0.420933213740654,0.9034090909090908,30,"{1.0: 22, 0.0: 8}",0.0329670329670329,0.0402036987402841,True,0.976279203125
"[{'i'}, {'do'}, {'.'}]",0.4208111379813177,0.9252054794520548,123,"{1.0: 73, 0.0: 50}",0.0009990009990009,0.0038423115346192,True,0.976279203125
"[{'USER'}, {'love'}, {'it'}]",0.4204562775662033,0.9131274131274132,51,"{0.0: 37, 1.0: 14}",0.0109890109890109,0.0196232339089481,True,0.976279203125
"[{'i'}, {'a'}, {'on'}]",0.4180243752921297,0.924953095684803,93,"{0.0: 41, 1.0: 52}",0.0039960039960039,0.0088800088800088,True,0.976279203125
"[{'i'}, {'m'}, {'really'}]",0.4179231214179341,0.901098901098901,20,"{1.0: 13, 0.0: 7}",0.0309690309690309,0.0402036987402841,True,0.976279203125
"[{'do'}, {""n't""}, {'.'}]",0.4173288840696614,0.9262482821804856,96,"{1.0: 59, 0.0: 37}",0.0049950049950049,0.0101938877449081,True,0.976279203125
"[{'USER'}, {'have'}, {'fun'}]",0.4172275601261896,0.915632754342432,44,"{1.0: 13, 0.0: 31}",0.0189810189810189,0.0287591196682105,True,0.976279203125
"[{'USER'}, {'at'}, {'i'}]",0.416850729667928,0.9245647969052224,80,"{1.0: 47, 0.0: 33}",0.0029970029970029,0.0078868499921131,True,0.976279203125
