pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'TMA_15020_high'}, {'TMA_15021_low'}, {'TMA_15023_low'}]",1.254939162304669,0.6645833333333334,32,"{0.0: 20, 1.0: 12}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_30719_high'}, {'TMA_30721_medium'}, {'TMA_30722_high'}]",1.239664098942031,0.6274509803921569,20,"{0.0: 17, 1.0: 3}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15022_low'}, {'TMA_15023_low'}, {'TMA_15024_low'}]",1.1811093134341237,0.6918767507002801,38,"{0.0: 21, 1.0: 17}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15024_low'}],1.1101878681498625,0.8095238095238095,79,"{0.0: 51, 1.0: 28}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15020_high'}, {'TMA_15023_low'}, {'TMA_15024_low'}]",1.058622498573737,0.6944444444444444,28,"{0.0: 18, 1.0: 10}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15023_low'}],0.9931170806044001,0.8458040512608517,100,"{0.0: 59, 1.0: 41}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15021_medium'}, {'TMA_15024_low'}]",0.9380185001099713,0.7532894736842105,27,"{0.0: 19, 1.0: 8}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15020_fail'}, {'TMA_15022_medium'}]",0.9358632052139864,0.7758620689655172,40,"{0.0: 29, 1.0: 11}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15020_fail'}, {'TMA_15024_low'}]",0.8733580419568249,0.7813765182186234,32,"{1.0: 13, 0.0: 19}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_30719_high'}, {'TMA_30720_high'}, {'TMA_30721_medium'}]",0.8724459733601717,0.7321428571428572,25,"{0.0: 21, 1.0: 4}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15021_low'}],0.8603420908020648,0.891867469879518,143,"{1.0: 83, 0.0: 60}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15024_medium'}],0.8549961628276617,0.8683712121212122,56,"{1.0: 12, 0.0: 44}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15020_high'}, {'TMA_15021_low'}, {'TMA_15024_low'}]",0.8530701413622912,0.7321428571428571,23,"{1.0: 7, 0.0: 16}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_25348_fail'}],0.8333588335388323,0.8592436974789917,31,"{1.0: 17, 0.0: 14}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_30709_low'}],0.8267649515544406,0.8580246913580247,27,"{1.0: 18, 0.0: 9}",0.001998001998001998,0.0028907262949816144,True,0.9885594618055555
[{'TMA_15022_low'}],0.8092002036676373,0.9076357343716202,136,"{0.0: 69, 1.0: 67}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15021_fail'}],0.8078501990404858,0.8739669421487603,33,"{0.0: 11, 1.0: 22}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15020_fail'}],0.8067810666134074,0.9085286458333334,136,"{1.0: 64, 0.0: 72}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_30721_medium'}],0.7917797283404492,0.90150842945874,72,"{0.0: 49, 1.0: 23}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15022_medium'}, {'TMA_15023_medium'}]",0.7858638139738127,0.8090909090909091,32,"{1.0: 10, 0.0: 22}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15021_medium'}],0.7838279959118475,0.911297852474323,97,"{0.0: 63, 1.0: 34}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_15020_high'}],0.7795215306336759,0.9230392156862746,169,"{0.0: 85, 1.0: 84}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_25362_fail'}],0.7616163772290024,0.9009661835748792,32,"{1.0: 23, 0.0: 9}",0.001998001998001998,0.0028907262949816144,True,0.9885594618055555
"[{'TMA_25352_low'}, {'Exam_25354_fail'}]",0.757193631459726,0.814935064935065,29,"{1.0: 22, 0.0: 7}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_25349_fail'}],0.7491495858618484,0.9134615384615384,38,"{1.0: 26, 0.0: 12}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_30710_medium'}],0.743496084438031,0.9288762446657183,75,"{0.0: 37, 1.0: 38}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_30715_low'}],0.7389261933208892,0.9206349206349206,36,"{1.0: 21, 0.0: 15}",0.002997002997002997,0.004075924075924076,True,0.9885594618055555
[{'TMA_25350_fail'}],0.7360068192594711,0.9222222222222223,34,"{1.0: 25, 0.0: 9}",0.006993006993006993,0.008491508491508492,True,0.9885594618055555
"[{'TMA_15020_fail'}, {'TMA_15021_medium'}]",0.7252186409938202,0.8447916666666666,46,"{0.0: 30, 1.0: 16}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
[{'TMA_30721_fail'}],0.7233653737069847,0.9270833333333334,20,"{1.0: 12, 0.0: 8}",0.017982017982017984,0.018811957273495737,True,0.9885594618055555
"[{'TMA_15021_low'}, {'TMA_15022_medium'}]",0.7190888702112823,0.8163265306122449,21,"{1.0: 7, 0.0: 14}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_15021_medium'}, {'TMA_15022_medium'}]",0.66513186238489,0.8666666666666667,44,"{0.0: 29, 1.0: 15}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
"[{'TMA_25365_low'}, {'Exam_25368_fail'}]",0.6557446951368464,0.8663594470046083,38,"{1.0: 31, 0.0: 7}",0.000999000999000999,0.0018360018360018362,True,0.9885594618055555
