pattern,quality,support,pattern_auc,global_auc,dataset_size
"[{'A'}, {'B'}, {'C'}]",0.9922993628957663,50,0.6512,0.8956020782276248,5050
"[{'Z'}, {'N'}, {'O'}]",0.6025103474241998,78,0.7673038892551087,0.8956020782276248,5050
"[{'M'}, {'O'}]",0.5492057442684153,555,0.8674214755295837,0.8956020782276248,5050
"[{'Z'}, {'N'}]",0.5339970652040159,584,0.8775203800363615,0.8956020782276248,5050
"[{'N'}, {'P'}]",0.5339924232625273,546,0.8772175034942479,0.8956020782276248,5050
"[{'Z'}, {'P'}]",0.5339452219033536,572,0.8774687082418997,0.8956020782276248,5050
"[{'T'}, {'Y'}]",0.529692277413743,538,0.8811538887045027,0.8956020782276248,5050
"[{'X'}, {'O'}]",0.5272391456547281,540,0.8840545883903563,0.8956020782276248,5050
"[{'N'}, {'W'}, {'P'}]",0.49201087701368407,83,0.8099415204678363,0.8956020782276248,5050
"[{'Z'}, {'N'}, {'P'}]",0.49114919514409483,103,0.8148148148148148,0.8956020782276248,5050
"[{'Z'}, {'X'}, {'N'}]",0.4814717150376425,90,0.8164999999999999,0.8956020782276248,5050
"[{'U'}, {'N'}, {'O'}]",0.4720593009610259,93,0.8216981132075472,0.8956020782276248,5050
"[{'Z'}, {'P'}, {'M'}]",0.4601255228030202,94,0.8280893752849976,0.8956020782276248,5050
"[{'Z'}, {'N'}, {'T'}]",0.4527045581317124,99,0.8330612244897958,0.8956020782276248,5050
"[{'X'}, {'Y'}, {'O'}]",0.4491193505461716,95,0.8345164152617568,0.8956020782276248,5050
"[{'X'}, {'M'}, {'O'}]",0.4476488667259604,85,0.8337028824833702,0.8956020782276248,5050
"[{'M'}, {'T'}, {'Z'}]",0.4460976914590128,83,0.8343125734430082,0.8956020782276248,5050
"[{'N'}, {'W'}, {'V'}]",0.4416629031553112,75,0.8357041251778093,0.8956020782276248,5050
"[{'N'}, {'P'}, {'M'}]",0.4411755802367965,99,0.8400328137817883,0.8956020782276248,5050
"[{'X'}, {'X'}, {'X'}]",0.4401338634824633,97,0.8404255319148937,0.8956020782276248,5050
"[{'O'}, {'N'}, {'Y'}]",0.43954689488093124,110,0.8425066312997347,0.8956020782276248,5050
"[{'N'}, {'P'}, {'V'}]",0.4387489664005023,79,0.8384813384813384,0.8956020782276248,5050
"[{'P'}, {'X'}, {'X'}]",0.43646839940718163,101,0.8434065934065934,0.8956020782276248,5050
"[{'T'}, {'O'}, {'O'}]",0.4348504984598023,84,0.8421052631578948,0.8956020782276248,5050
"[{'W'}, {'T'}, {'O'}]",0.43433321314317486,77,0.8413132694938441,0.8956020782276248,5050
"[{'N'}, {'O'}, {'T'}]",0.43345043418099516,91,0.8441692466460269,0.8956020782276248,5050
"[{'N'}, {'P'}, {'Y'}]",0.43326543917577975,96,0.844984802431611,0.8956020782276248,5050
"[{'M'}, {'W'}, {'O'}]",0.43283244325084413,84,0.843588269120184,0.8956020782276248,5050
"[{'N'}, {'T'}, {'V'}]",0.431760201897357,103,0.8469387755102041,0.8956020782276248,5050
"[{'Z'}, {'U'}, {'N'}]",0.4316305856323912,94,0.8459090909090909,0.8956020782276248,5050
"[{'M'}, {'Z'}, {'N'}]",0.43054593114791617,98,0.8472222222222222,0.8956020782276248,5050
"[{'T'}, {'Y'}, {'O'}]",0.43007464363743453,92,0.8468085106382979,0.8956020782276248,5050
"[{'N'}, {'U'}, {'W'}]",0.4300202602873129,108,0.8487654320987654,0.8956020782276248,5050
"[{'N'}, {'N'}, {'W'}]",0.4299275909622684,87,0.8462354188759279,0.8956020782276248,5050
"[{'N'}, {'N'}, {'Z'}]",0.4294493651957031,99,0.8481632653061224,0.8956020782276248,5050
"[{'M'}, {'O'}, {'Y'}]",0.42937783247021455,89,0.846938775510204,0.8956020782276248,5050
"[{'T'}, {'P'}, {'O'}]",0.4286162575406993,88,0.8473958333333333,0.8956020782276248,5050
"[{'X'}, {'N'}, {'X'}]",0.4281596486688092,87,0.8476190476190476,0.8956020782276248,5050
"[{'Z'}, {'U'}, {'Y'}]",0.4275983724625475,106,0.8503571428571428,0.8956020782276248,5050
"[{'Y'}, {'T'}, {'O'}]",0.42741682289214167,102,0.8500599760095962,0.8956020782276248,5050
"[{'N'}, {'M'}, {'O'}]",0.42624616253988945,101,0.8508634222919937,0.8956020782276248,5050
"[{'O'}, {'X'}, {'X'}]",0.4258753898929727,100,0.8510466988727858,0.8956020782276248,5050
"[{'W'}, {'M'}, {'O'}]",0.4258406859234388,82,0.8488095238095238,0.8956020782276248,5050
"[{'Z'}, {'U'}, {'V'}]",0.4250610983704469,96,0.8512505484861781,0.8956020782276248,5050
"[{'W'}, {'V'}, {'U'}]",0.4247311910076209,87,0.8504228329809725,0.8956020782276248,5050
"[{'T'}, {'U'}, {'N'}]",0.42461912687338577,119,0.8539130434782608,0.8956020782276248,5050
"[{'X'}, {'V'}, {'Y'}]",0.4239097923077806,84,0.8507288629737609,0.8956020782276248,5050
"[{'M'}, {'X'}, {'O'}]",0.42358923130359527,92,0.8520094562647754,0.8956020782276248,5050
"[{'W'}, {'X'}, {'O'}]",0.4235481328845154,94,0.8522779567418315,0.8956020782276248,5050
"[{'Z'}, {'M'}, {'P'}]",0.4231755167299893,101,0.8533596837944664,0.8956020782276248,5050
"[{'O'}, {'O'}, {'M'}]",0.42205958649250686,70,0.8503401360544218,0.8956020782276248,5050
"[{'T'}, {'N'}, {'W'}]",0.4217871594250694,98,0.8542274052478134,0.8956020782276248,5050
"[{'Z'}, {'O'}, {'U'}]",0.42178202132170706,75,0.8513708513708513,0.8956020782276248,5050
"[{'Z'}, {'P'}, {'Y'}]",0.4213218626041644,101,0.8549407114624507,0.8956020782276248,5050
"[{'V'}, {'T'}, {'U'}]",0.4203177257266314,89,0.8545454545454545,0.8956020782276248,5050
"[{'N'}, {'V'}, {'P'}]",0.41938479792225725,95,0.8560606060606061,0.8956020782276248,5050
"[{'Z'}, {'N'}, {'N'}]",0.4190915752288573,99,0.856734693877551,0.8956020782276248,5050
"[{'T'}, {'N'}, {'Z'}]",0.41884794190237973,115,0.8583797155225726,0.8956020782276248,5050
"[{'V'}, {'M'}, {'O'}]",0.4186800858837072,87,0.8558510638297873,0.8956020782276248,5050
"[{'M'}, {'O'}, {'N'}]",0.4186593196813413,83,0.8554006968641115,0.8956020782276248,5050
"[{'M'}, {'N'}, {'O'}]",0.41778955407683926,80,0.855889724310777,0.8956020782276248,5050
"[{'Y'}, {'M'}, {'X'}]",0.41704786481570166,106,0.8592857142857142,0.8956020782276248,5050
"[{'Z'}, {'W'}, {'N'}]",0.4166083017781814,111,0.860117111255693,0.8956020782276248,5050
