pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.9268322338908669,0.8365223357219089,965,"{0.0: 937, 1.0: 28}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}]",0.9045178343754582,0.8404878048780487,1039,"{0.0: 1025, 1.0: 14}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.9000815877597335,0.8263157894736841,592,"{0.0: 570, 1.0: 22}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}]",0.8482686028293436,0.862876254180602,1223,"{0.0: 1196, 1.0: 27}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}]",0.7885145572261136,0.8457553475935828,772,"{0.0: 748, 1.0: 24}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.766098846989875,0.8588941203491043,1272,"{0.0: 1244, 1.0: 28}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.7293631376191818,0.8600558659217877,1094,"{0.0: 1074, 1.0: 20}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_B_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.6797039255346718,0.8672908532656078,1170,"{0.0: 1147, 1.0: 23}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}]",0.6341659411309563,0.873601598173516,1198,"{0.0: 1168, 1.0: 30}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}]",0.6123203654682039,0.8751895991332611,1091,"{0.0: 1065, 1.0: 26}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.6096647786114247,0.8802453987730061,1492,"{0.0: 1467, 1.0: 25}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}, {'DEPOSIT_D_GAP_SHORT'}]",0.5750999750604284,0.8708096957194431,568,"{0.0: 554, 1.0: 14}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_B_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.5717156595793974,0.8775607108940442,837,"{0.0: 819, 1.0: 18}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_A_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.564043724756379,0.8725518024411013,555,"{0.0: 542, 1.0: 13}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'DEPOSIT_D_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5588956176350985,0.8798175481754817,837,"{0.0: 813, 1.0: 24}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'DEPOSIT_D_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}]",0.5379123973849125,0.8794231835829174,616,"{0.0: 601, 1.0: 15}",0.000999000999000999,0.000999000999000999,True,0.9375935278713058
