pattern,quality,support,pattern_auc,global_auc,theta
"[{'PROFILE_REGION_LOW_EDU', 'PROFILE_REGION_LOW_CRIME', 'PROFILE_REGION_LOW_INCOME'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}, {'DEPOSIT_C_GAP_SHORT'}]",1.2029506441258055,54,0.6981132075471699,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_D_GAP_MED'}, {'TRANSFER_IN_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.6672983080511928,202,0.8451352907311456,0.9694829047753603,0.5
"[{'PROFILE_REGION_LOW_INCOME'}, {'DEPOSIT_D_GAP_LONG'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'DEPOSIT_C_GAP_SHORT'}]",0.5797415338955747,147,0.8520408163265306,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.5773253705549962,741,0.9066026093088857,0.9694829047753603,0.5
"[{'PROFILE_REGION_LOW_EDU', 'PROFILE_OLD_MALE', 'PROFILE_REGION_LOW_INCOME'}, {'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_B_GAP_MED'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}]",0.5688272438203037,146,0.8541666666666666,0.9694829047753603,0.5
"[{'PROFILE_REGION_LOW_CRIME'}, {'DEPOSIT_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'DEPOSIT_C_GAP_SHORT'}]",0.553495221687915,133,0.8548752834467122,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'DEPOSIT_C_GAP_MED'}]",0.5461423310075006,402,0.9028871391076114,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_B_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.5408556776324296,257,0.8602150537634409,0.9694829047753603,0.5
"[{'DEPOSIT_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.5364402744495992,480,0.9078956821610747,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.5280382073711484,799,0.9169326807122082,0.9694829047753603,0.5
"[{'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.5254749395353311,623,0.9141137123745818,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5253894847391708,747,0.8993022047360999,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5147909921737076,821,0.9025785990071704,0.9694829047753603,0.5
"[{'PROFILE_OLD_FEMALE', 'PROFILE_REGION_HIGH_EDU'}, {'DEPOSIT_D_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}]",0.5117753221399569,143,0.89390756302521,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.5116084277862677,819,0.9030380137250367,0.9694829047753603,0.5
"[{'PROFILE_REGION_LOW_CRIME'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}, {'DEPOSIT_C_GAP_SHORT'}]",0.5080833298740827,146,0.8680851063829788,0.9694829047753603,0.5
"[{'PROFILE_OLD_MALE', 'PROFILE_REGION_LOW_CRIME'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5074279545994967,250,0.905025357307515,0.9694829047753603,0.5
"[{'PROFILE_REGION_HIGH_EDU', 'PROFILE_REGION_HIGH_CRIME'}, {'DEPOSIT_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_SHORT'}]",0.507272285309255,263,0.9058823529411764,0.9694829047753603,0.5
"[{'DEPOSIT_D_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}]",0.5056677413221117,365,0.9113173106175844,0.9694829047753603,0.5
"[{'PROFILE_REGION_HIGH_EDU'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5041652310703949,600,0.9184733377619423,0.9694829047753603,0.5
"[{'CARD_WITHDRAWAL_A_GAP_SHORT'}, {'DEPOSIT_C_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.4866639310007983,308,0.889818075117371,0.9694829047753603,0.5
