pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'TRANSFER_IN_D_GAP_MED'}, {'TRANSFER_IN_D_GAP_MED'}, {'TRANSFER_IN_D_GAP_MED'}]",1.1203506730160642,0.7777777777777778,288,"{0.0: 282, 1.0: 6}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.9342027256284708,0.8372456964006258,1021,"{0.0: 994, 1.0: 27}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.8948524883729028,0.8004115226337448,251,"{0.0: 243, 1.0: 8}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_SHORT'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}]",0.8482686028293436,0.862876254180602,1223,"{0.0: 1196, 1.0: 27}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.771573540829517,0.8538938938938938,1024,"{0.0: 999, 1.0: 25}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_A_GAP_SHORT'}]",0.7215039667253644,0.8610505930767369,1098,"{0.0: 1071, 1.0: 27}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_D_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.6688546822708197,0.8730447199324982,1522,"{0.0: 1491, 1.0: 31}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_A_GAP_MED'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.6009136531793332,0.8709968425800632,754,"{0.0: 739, 1.0: 15}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.5765528199516317,0.8813656204531284,1149,"{0.0: 1132, 1.0: 17}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_MED'}]",0.5660676719340771,0.885,1330,"{0.0: 1310, 1.0: 20}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'DEPOSIT_A_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}]",0.5653719046510346,0.8836743028997883,1194,"{0.0: 1171, 1.0: 23}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_LONG'}, {'CARD_WITHDRAWAL_D_GAP_LONG'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}]",0.5347808019688829,0.885278942276685,900,"{0.0: 886, 1.0: 14}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_SHORT'}, {'CARD_WITHDRAWAL_C_GAP_MED'}, {'DEPOSIT_C_GAP_MED'}]",0.5022993832807938,0.8830503512880562,443,"{0.0: 427, 1.0: 16}",0.000999000999000999,0.0011526934603857681,True,0.9375935278713058
"[{'DEPOSIT_D_GAP_LONG'}, {'DEPOSIT_C_GAP_LONG'}, {'CARD_WITHDRAWAL_C_GAP_LONG'}]",0.4919568538933968,0.8875901875901876,509,"{0.0: 495, 1.0: 14}",0.002997002997002997,0.0032110746396460683,True,0.9375935278713058
"[{'CARD_WITHDRAWAL_C_GAP_LONG'}, {'DEPOSIT_A_GAP_LONG'}, {'CARD_WITHDRAWAL_B_GAP_LONG'}]",0.4637520470400389,0.8842105263157894,192,"{0.0: 190, 1.0: 2}",0.1018981018981019,0.1018981018981019,False,0.9375935278713058
