pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'A'}],1.3154883364842411,0.6528,50,"{1.0: 25, 0.0: 25}",0.0009990009990009,0.0599400599400599,False,0.9017163023233016
[{'Y'}],0.7020543903154666,0.8938876038090748,1279,"{0.0: 681, 1.0: 598}",0.1338661338661338,0.4629852905714974,False,0.9017163023233016
[{'T'}],0.7013578138735359,0.8947829515090454,1246,"{1.0: 617, 0.0: 629}",0.1698301698301698,0.4629852905714974,False,0.9017163023233016
[{'U'}],0.7009288663566158,0.8954263897883719,1238,"{1.0: 604, 0.0: 634}",0.2047952047952048,0.4629852905714974,False,0.9017163023233016
[{'V'}],0.6991326251795416,0.899918349732859,1278,"{1.0: 661, 0.0: 617}",0.4155844155844156,0.4629852905714974,False,0.9017163023233016
[{'X'}],0.6990535438346024,0.9004223002945457,1257,"{1.0: 606, 0.0: 651}",0.4345654345654345,0.4629852905714974,False,0.9017163023233016
[{'Z'}],0.6989954134902995,0.9009981851179674,1226,"{1.0: 646, 0.0: 580}",0.4465534465534465,0.4629852905714974,False,0.9017163023233016
"[{'M'}, {'N'}]",0.5489785337870988,0.8639999999999999,170,"{1.0: 95, 0.0: 75}",0.0619380619380619,0.4629852905714974,False,0.9017163023233016
"[{'X'}, {'T'}]",0.545282678797712,0.8671717171717171,178,"{1.0: 90, 0.0: 88}",0.0569430569430569,0.4629852905714974,False,0.9017163023233016
"[{'M'}, {'T'}]",0.5449800742806605,0.8664790494058787,160,"{1.0: 82, 0.0: 78}",0.0629370629370629,0.4629852905714974,False,0.9017163023233016
"[{'N'}, {'U'}]",0.5444632015684031,0.8672643146327358,167,"{0.0: 91, 1.0: 76}",0.0849150849150849,0.4629852905714974,False,0.9017163023233016
"[{'T'}, {'V'}]",0.5441544958907689,0.8671972534332085,161,"{1.0: 89, 0.0: 72}",0.0749250749250749,0.4629852905714974,False,0.9017163023233016
"[{'V'}, {'Z'}]",0.5409675346564571,0.8701298701298702,166,"{1.0: 89, 0.0: 77}",0.1108891108891109,0.4629852905714974,False,0.9017163023233016
"[{'U'}, {'N'}]",0.5391115278200695,0.8718390804597702,167,"{1.0: 80, 0.0: 87}",0.1098901098901098,0.4629852905714974,False,0.9017163023233016
"[{'X'}, {'U'}]",0.5390020377609976,0.8705978705978705,140,"{0.0: 74, 1.0: 66}",0.1088911088911089,0.4629852905714974,False,0.9017163023233016
"[{'Z'}, {'Y'}]",0.5381478695895692,0.8719512195121951,150,"{1.0: 82, 0.0: 68}",0.1028971028971029,0.4629852905714974,False,0.9017163023233016
"[{'O'}, {'T'}]",0.5354291443065655,0.875933300149328,180,"{0.0: 98, 1.0: 82}",0.1158841158841158,0.4629852905714974,False,0.9017163023233016
"[{'Y'}, {'X'}]",0.5340027488324739,0.8762681159420289,149,"{1.0: 69, 0.0: 80}",0.1608391608391608,0.4629852905714974,False,0.9017163023233016
"[{'U'}, {'U'}]",0.5336190375900818,0.8773033707865169,164,"{0.0: 75, 1.0: 89}",0.1568431568431568,0.4629852905714974,False,0.9017163023233016
"[{'N'}, {'T'}]",0.5335906400950492,0.877184695323571,160,"{1.0: 73, 0.0: 87}",0.1388611388611388,0.4629852905714974,False,0.9017163023233016
"[{'T'}, {'O'}]",0.5333544386153504,0.8773026315789474,156,"{1.0: 80, 0.0: 76}",0.1398601398601398,0.4629852905714974,False,0.9017163023233016
"[{'X'}, {'O'}]",0.5311301560137063,0.8802524241957828,162,"{1.0: 73, 0.0: 89}",0.1968031968031968,0.4629852905714974,False,0.9017163023233016
