pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'A'}, {'B'}, {'C'}]",1.0321860574906885,0.6496,50,"{1.0: 25, 0.0: 25}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'T'}, {'X'}, {'W'}, {'X'}, {'Y'}]",0.9710151592029852,0.5612244897959184,21,"{0.0: 7, 1.0: 14}",0.0009990009990009,0.0055500055500055,True,0.9020696794431918
"[{'P'}, {'V'}, {'P'}, {'U'}, {'W'}]",0.7352472912788236,0.6319444444444444,25,"{0.0: 16, 1.0: 9}",0.0019980019980019,0.0058764764647117,True,0.9020696794431918
"[{'V'}, {'T'}, {'Z'}, {'U'}, {'W'}]",0.6693170749578847,0.6354166666666666,20,"{1.0: 12, 0.0: 8}",0.0059940059940059,0.0114171542742971,True,0.9020696794431918
"[{'Z'}, {'P'}, {'W'}, {'U'}, {'N'}]",0.6505560431161377,0.6442307692307692,21,"{1.0: 13, 0.0: 8}",0.0059940059940059,0.0114171542742971,True,0.9020696794431918
"[{'V'}, {'O'}, {'M'}, {'Y'}, {'X'}]",0.6412279328440851,0.65,22,"{1.0: 10, 0.0: 12}",0.0019980019980019,0.0058764764647117,True,0.9020696794431918
"[{'O'}, {'M'}, {'P'}, {'O'}, {'P'}]",0.6067460349037599,0.6547619047619048,20,"{0.0: 14, 1.0: 6}",0.0059940059940059,0.0114171542742971,True,0.9020696794431918
"[{'X'}, {'W'}, {'V'}, {'M'}, {'P'}]",0.6019448987243697,0.6799999999999999,30,"{0.0: 15, 1.0: 15}",0.0019980019980019,0.0058764764647117,True,0.9020696794431918
"[{'M'}, {'M'}, {'N'}, {'P'}, {'X'}]",0.596128306550164,0.6758241758241759,27,"{0.0: 14, 1.0: 13}",0.0029970029970029,0.0078868499921131,True,0.9020696794431918
"[{'M'}, {'V'}, {'U'}, {'W'}, {'Z'}]",0.5958234841486626,0.6666666666666667,23,"{0.0: 14, 1.0: 9}",0.0019980019980019,0.0058764764647117,True,0.9020696794431918
"[{'M'}, {'X'}, {'U'}, {'P'}, {'Y'}]",0.588453286394921,0.6636363636363636,21,"{0.0: 10, 1.0: 11}",0.0079920079920079,0.0114171542742971,True,0.9020696794431918
"[{'Y'}, {'Z'}, {'M'}, {'T'}, {'V'}]",0.5859003109812204,0.6722689075630253,24,"{1.0: 17, 0.0: 7}",0.0079920079920079,0.0114171542742971,True,0.9020696794431918
