pattern,quality,support,pattern_auc,global_auc,dataset_size
"[{'call'}, {'me'}]",0.865549982547251,21,0.6272727272727272,0.9348215,16000
"[{'USER'}, {'late'}]",0.8498306733391388,31,0.662280701754386,0.9348215,16000
[{'burnt'}],0.8065492732918179,21,0.7625,0.9348215,16000
[{'only'}],0.801638481104621,252,0.8443736141906873,0.9348215,16000
[{'miss'}],0.8012350398577263,356,0.8520213577421816,0.9348215,16000
[{'then'}],0.791851441346866,336,0.854762596195731,0.9348215,16000
[{'not'}],0.7836875678344695,1067,0.8775451124191836,0.9348215,16000
[{'packing'}],0.7789789142345478,26,0.793939393939394,0.9348215,16000
[{'hours'}],0.7708785876761323,120,0.8436991208075545,0.9348215,16000
[{'where'}],0.7505304850018545,160,0.8630158730158731,0.9348215,16000
[{'been'}],0.741829177933264,329,0.8801510161458751,0.9348215,16000
[{'well'}],0.740307761254313,410,0.8840046799264584,0.9348215,16000
"[{'!'}, {'not'}]",0.7349145541736907,141,0.7845315904139433,0.9348215,16000
[{'ill'}],0.7319182358041108,62,0.8620689655172413,0.9348215,16000
[{'come'}],0.7307046333733281,249,0.8843847758081335,0.9348215,16000
"[{'but'}, {'will'}]",0.7304326614656763,47,0.7391304347826086,0.9348215,16000
[{'shower'}],0.7248585071373066,48,0.8660714285714286,0.9348215,16000
"[{'i'}, {'miss'}, {'my'}]",0.7183224341436802,66,0.7114754098360656,0.9348215,16000
[{'goodnight'}],0.7124938735659618,38,0.8821428571428571,0.9348215,16000
"[{'you'}, {'next'}]",0.67267307486011,21,0.7314814814814815,0.9348215,16000
"[{'did'}, {""n't""}, {'my'}]",0.6645783552645073,22,0.6666666666666667,0.9348215,16000
"[{'USER'}, {'sorry'}]",0.6465661158527908,201,0.8297720797720798,0.9348215,16000
"[{'all'}, {'..'}]",0.6422522267236235,24,0.7592592592592593,0.9348215,16000
"[{'USER'}, {'will'}]",0.6237759705249007,262,0.8460253197095302,0.9348215,16000
"[{'long'}, {'day'}]",0.6222973910777876,26,0.7777777777777778,0.9348215,16000
"[{'USER'}, {'not'}]",0.6146690577873288,491,0.8624349219062875,0.9348215,16000
"[{'USER'}, {'aww'}]",0.6111899156640325,66,0.8175609756097562,0.9348215,16000
"[{'USER'}, {'head'}]",0.6092701728565277,32,0.7958333333333333,0.9348215,16000
"[{'lol'}, {'...'}]",0.6041680309601675,32,0.8,0.9348215,16000
"[{'USER'}, {'wish'}]",0.5999271942246027,126,0.8416422287390029,0.9348215,16000
"[{'in'}, {'not'}]",0.5981053361315805,75,0.83,0.9348215,16000
"[{'!'}, {'me'}]",0.5979572529844372,209,0.8537718320327017,0.9348215,16000
"[{'not'}, {'at'}]",0.5950289429464617,53,0.822857142857143,0.9348215,16000
"[{'USER'}, {'but'}]",0.5934799767595923,670,0.8760837328626924,0.9348215,16000
"[{'USER'}, {'happy'}]",0.5889686669093632,94,0.8419642857142857,0.9348215,16000
"[{'oh'}, {'no'}]",0.5882057128776343,53,0.8282828282828283,0.9348215,16000
"[{'still'}, {'a'}]",0.5874087114354134,50,0.8273809523809524,0.9348215,16000
"[{'last'}, {'day'}]",0.5874018356457055,45,0.8245192307692308,0.9348215,16000
"[{'USER'}, {'well'}]",0.5872475309341486,253,0.863275143303804,0.9348215,16000
"[{'you'}, {'me'}]",0.5788769764613725,220,0.8657161803713528,0.9348215,16000
"[{'not'}, {'i'}]",0.5783777234454485,245,0.8678513968114671,0.9348215,16000
"[{'USER'}, {'nope'}]",0.5783236958065794,21,0.8111111111111112,0.9348215,16000
"[{'but'}, {'it'}]",0.5767995859295489,256,0.86953125,0.9348215,16000
"[{'but'}, {'i'}]",0.5746594484578202,562,0.8822585309427414,0.9348215,16000
"[{'i'}, {'wanna'}]",0.5719318999618169,98,0.8556521739130435,0.9348215,16000
"[{'i'}, {'or'}]",0.5718149461343597,127,0.8607085346215781,0.9348215,16000
"[{'USER'}, {'yeah'}]",0.568713292768245,172,0.8683333333333333,0.9348215,16000
"[{'USER'}, {'all'}]",0.5685712397396558,341,0.8788761706555672,0.9348215,16000
"[{'it'}, {'would'}]",0.5667737617812154,47,0.8448275862068966,0.9348215,16000
"[{'do'}, {'just'}]",0.5659471614467618,57,0.8498759305210918,0.9348215,16000
"[{'USER'}, {'u'}]",0.563456384551192,352,0.8825171609682398,0.9348215,16000
"[{'the'}, {'same'}]",0.5632842424784674,77,0.8585034013605441,0.9348215,16000
"[{'USER'}, {'know'}]",0.5626829159097526,366,0.8835207146157401,0.9348215,16000
"[{""n't""}, {'.'}]",0.5625401942646283,326,0.8821094527363184,0.9348215,16000
"[{'USER'}, {'no'}]",0.5610571334275836,365,0.884544937788164,0.9348215,16000
"[{'that'}, {'to'}]",0.5601934211920734,315,0.883252086259605,0.9348215,16000
"[{'now'}, {'that'}]",0.5598819951155316,50,0.8534621578099839,0.9348215,16000
"[{'in'}, {'days'}]",0.5567644178181039,26,0.8431372549019607,0.9348215,16000
"[{'USER'}, {'both'}]",0.5507605231632651,41,0.8606060606060607,0.9348215,16000
"[{'where'}, {'is'}]",0.5502910668685723,34,0.857707509881423,0.9348215,16000
"[{'omg'}, {'!'}]",0.5492151498219928,59,0.8689655172413792,0.9348215,16000
"[{'USER'}, {'need'}]",0.548363719108836,154,0.8838541666666666,0.9348215,16000
"[{'USER'}, {'guess'}]",0.5480147887547053,68,0.8727272727272728,0.9348215,16000
"[{'the'}, {'your'}]",0.5461931658178804,72,0.8758680555555556,0.9348215,16000
"[{'USER'}, {'have'}, {'fun'}]",0.5460750165721374,44,0.7667493796526055,0.9348215,16000
"[{'USER'}, {'i'}, {'well'}]",0.5456198189935546,64,0.7820136852394917,0.9348215,16000
"[{'.'}, {'feeling'}]",0.5447388840542464,21,0.8571428571428572,0.9348215,16000
"[{'good'}, {'at'}]",0.5429021990505005,33,0.868421052631579,0.9348215,16000
"[{'?'}, {'of'}]",0.5420365535234054,60,0.8788888888888889,0.9348215,16000
"[{'of'}, {'-'}]",0.5418781413380138,75,0.8821428571428572,0.9348215,16000
"[{','}, {'as'}]",0.5411521006708209,66,0.8814814814814814,0.9348215,16000
"[{'your'}, {""'s""}]",0.5406928370224913,28,0.8695652173913043,0.9348215,16000
"[{'be'}, {'fun'}]",0.5366990696261882,31,0.8787878787878787,0.9348215,16000
"[{'i'}, {'summer'}]",0.5353558477780016,28,0.8802083333333333,0.9348215,16000
"[{'USER'}, {'i'}, {'miss'}]",0.5141256218383428,109,0.8161764705882353,0.9348215,16000
"[{'USER'}, {','}, {'me'}]",0.48907701389372904,134,0.8350282485875706,0.9348215,16000
"[{'i'}, {""n't""}, {'think'}]",0.48629787968578075,46,0.8064516129032258,0.9348215,16000
"[{'but'}, {'i'}, {'will'}]",0.48519752248812187,24,0.7847222222222222,0.9348215,16000
"[{'USER'}, {'!'}, {'is'}]",0.48409138859234435,149,0.8403361344537816,0.9348215,16000
"[{'USER'}, {'oh'}, {'no'}]",0.4820447067028246,30,0.7954545454545454,0.9348215,16000
"[{'i'}, {'you'}, {'you'}]",0.4787190927012339,156,0.8443736374308234,0.9348215,16000
"[{'have'}, {'.'}, {'to'}]",0.4779910533245858,39,0.8074866310160427,0.9348215,16000
"[{'USER'}, {'oh'}, {'i'}]",0.4703581845069469,103,0.8398169336384439,0.9348215,16000
"[{'i'}, {'it'}, {'would'}]",0.4682313760797132,25,0.801470588235294,0.9348215,16000
"[{'USER'}, {'me'}, {'it'}]",0.4681291667767452,75,0.833570412517781,0.9348215,16000
"[{'USER'}, {'you'}, {'me'}]",0.4670136881430548,179,0.8540100250626567,0.9348215,16000
"[{'USER'}, {'i'}, {'know'}]",0.46442291514342016,242,0.8612971569163477,0.9348215,16000
"[{'i'}, {'!'}, {'you'}]",0.4639623722309899,100,0.8434363709353673,0.9348215,16000
"[{'is'}, {'the'}, {'in'}]",0.46343103832566657,41,0.821078431372549,0.9348215,16000
"[{'USER'}, {'i'}, {'you'}]",0.4600102140966785,689,0.8801303844940591,0.9348215,16000
"[{'USER'}, {'i'}, {'!'}]",0.4554874192705639,596,0.8802166367038657,0.9348215,16000
"[{'USER'}, {'i'}, {'me'}]",0.45372388905436556,220,0.8658485683279071,0.9348215,16000
"[{'USER'}, {'know'}, {'i'}]",0.45274627702760895,132,0.8571428571428572,0.9348215,16000
"[{'USER'}, {'the'}, {'same'}]",0.45176718958274265,47,0.8351648351648351,0.9348215,16000
"[{'i'}, {'have'}, {'in'}]",0.45138296202251704,109,0.8543543543543544,0.9348215,16000
"[{'USER'}, {'...'}, {""'s""}]",0.4504722598377109,34,0.8280701754385964,0.9348215,16000
"[{'USER'}, {'i'}, {'not'}]",0.4498684680113364,216,0.86796875,0.9348215,16000
"[{'USER'}, {'going'}, {'to'}]",0.4484603705968613,110,0.8567639257294429,0.9348215,16000
"[{'USER'}, {'i'}, {'be'}]",0.4471146150849038,225,0.8704261048629812,0.9348215,16000
"[{'USER'}, {'do'}, {'me'}]",0.44607667265581896,47,0.8405797101449275,0.9348215,16000
"[{'USER'}, {'you'}, {'i'}]",0.44439712661894026,424,0.8814001740178034,0.9348215,16000
"[{'USER'}, {'!'}, {','}]",0.44366936837088355,261,0.8749848282558562,0.9348215,16000
"[{'USER'}, {'i'}, {""n't""}]",0.4426602283082284,437,0.8828025477707006,0.9348215,16000
"[{'going'}, {'to'}, {'work'}]",0.4426171943944628,26,0.8295454545454545,0.9348215,16000
"[{'i'}, {'love'}, {'you'}]",0.4420735009092672,83,0.8565426170468187,0.9348215,16000
"[{'USER'}, {'i'}, {'have'}]",0.44174468931463506,454,0.8838266531673713,0.9348215,16000
"[{'it'}, {""'s""}, {'not'}]",0.4413271998283632,62,0.851335656213705,0.9348215,16000
"[{'USER'}, {'you'}, {'you'}]",0.44050274336727513,402,0.883002593466795,0.9348215,16000
"[{'USER'}, {'.'}, {'you'}]",0.43857570365639187,303,0.8804810557684121,0.9348215,16000
"[{','}, {'i'}, {','}]",0.4375644803360832,220,0.8766907310596631,0.9348215,16000
"[{'USER'}, {','}, {'have'}]",0.43640333978155665,183,0.8748505857040402,0.9348215,16000
"[{'i'}, {'do'}, {'i'}]",0.43629520428782886,212,0.8770972722593927,0.9348215,16000
"[{'USER'}, {'but'}, {'u'}]",0.4361207424544683,26,0.8374999999999999,0.9348215,16000
"[{'USER'}, {'know'}, {'you'}]",0.4339832228590983,89,0.8653039832285114,0.9348215,16000
"[{'USER'}, {'the'}, {'your'}]",0.43375237645961184,55,0.8566666666666667,0.9348215,16000
"[{'not'}, {'in'}, {'the'}]",0.4335345379040578,38,0.8493589743589743,0.9348215,16000
"[{'USER'}, {'i'}, {'see'}]",0.4333084114991711,141,0.873440643863179,0.9348215,16000
"[{'USER'}, {'.'}, {'me'}]",0.43296336507542676,134,0.8729582577132486,0.9348215,16000
"[{'USER'}, {'?'}, {'i'}]",0.43177085678699045,234,0.8819304152637486,0.9348215,16000
"[{'USER'}, {'to'}, {'can'}]",0.43157379010280894,37,0.8511904761904762,0.9348215,16000
"[{'i'}, {'know'}, {'...'}]",0.4314935425418447,27,0.8444444444444446,0.9348215,16000
"[{'is'}, {'...'}, {'i'}]",0.42909679918351074,45,0.8581730769230769,0.9348215,16000
"[{'i'}, {'do'}, {'have'}]",0.4282194994564137,102,0.8732394366197183,0.9348215,16000
"[{'USER'}, {'i'}, {'nt'}]",0.42749231129201426,165,0.8808760683760684,0.9348215,16000
"[{'a'}, {'i'}, {'my'}]",0.4261112086522151,66,0.8685927306616963,0.9348215,16000
"[{'USER'}, {'i'}, {'lol'}]",0.4249490426855095,90,0.8748114630467572,0.9348215,16000
"[{'.'}, {'now'}, {'i'}]",0.4246718015411337,49,0.8653198653198653,0.9348215,16000
"[{'USER'}, {'night'}, {'!'}]",0.4245146845187122,30,0.8564814814814815,0.9348215,16000
"[{'you'}, {'.'}, {','}]",0.4233494292733819,54,0.8686868686868686,0.9348215,16000
"[{'going'}, {'to'}, {'a'}]",0.4219003835793742,101,0.8799058084772371,0.9348215,16000
"[{'USER'}, {'can'}, {'.'}]",0.4208244228630269,54,0.8720588235294118,0.9348215,16000
"[{'USER'}, {'the'}, {'get'}]",0.42038551617501696,65,0.8754789272030651,0.9348215,16000
"[{'i'}, {'see'}, {'you'}]",0.4199658850192146,57,0.874074074074074,0.9348215,16000
"[{'i'}, {'that'}, {'my'}]",0.4191113619618554,56,0.875,0.9348215,16000
"[{""n't""}, {'i'}, {""'m""}]",0.4190757647809551,101,0.8832442067736185,0.9348215,16000
"[{'USER'}, {'no'}, {'!'}]",0.41862887033843654,60,0.8766968325791856,0.9348215,16000
"[{'USER'}, {'what'}, {'you'}]",0.41761035715659,92,0.8838896952104499,0.9348215,16000
"[{'!'}, {'!'}, {'is'}]",0.4162528647116275,84,0.8845481049562682,0.9348215,16000
"[{'USER'}, {'you'}, {'again'}]",0.4159271316206675,30,0.8703703703703702,0.9348215,16000
"[{'USER'}, {'oh'}, {'is'}]",0.4144494104489228,29,0.8725490196078431,0.9348215,16000
"[{'today'}, {'i'}, {'i'}]",0.41240535046800486,36,0.8795986622073579,0.9348215,16000
"[{'USER'}, {'i'}, {'say'}]",0.4119703456522129,49,0.884469696969697,0.9348215,16000
"[{'USER'}, {'i'}, {'love'}, {'you'}]",0.4064727542437703,58,0.8024844720496894,0.9348215,16000
"[{'i'}, {'to'}, {','}, {'to'}]",0.3529204115454223,42,0.8341836734693877,0.9348215,16000
"[{'USER'}, {'i'}, {""'m""}, {'from'}]",0.34184262475667815,24,0.8321678321678322,0.9348215,16000
"[{'USER'}, {'i'}, {'do'}, {'think'}]",0.3339314210302444,23,0.8416666666666667,0.9348215,16000
"[{'!'}, {'!'}, {'and'}, {'the'}]",0.33210709294741025,25,0.8461538461538461,0.9348215,16000
"[{'i'}, {""n't""}, {'i'}, {""'m""}]",0.3263919466933043,61,0.8707317073170733,0.9348215,16000
"[{'i'}, {'do'}, {""n't""}, {'have'}]",0.3256493802974548,59,0.8711484593837535,0.9348215,16000
"[{'USER'}, {'i'}, {'the'}, {'to'}]",0.3239597693797711,111,0.8823529411764706,0.9348215,16000
"[{'i'}, {'have'}, {'to'}, {'in'}]",0.3238542456192569,36,0.8654545454545455,0.9348215,16000
"[{'USER'}, {'i'}, {'see'}, {'you'}]",0.3231274712837213,48,0.8713043478260869,0.9348215,16000
"[{'USER'}, {'i'}, {'so'}, {'much'}]",0.31902031820658816,24,0.8666666666666667,0.9348215,16000
"[{'USER'}, {'have'}, {'a'}, {'good'}]",0.31852308648797567,27,0.8695652173913044,0.9348215,16000
"[{'i'}, {'do'}, {'nt'}, {'know'}]",0.317639174686967,25,0.8699999999999999,0.9348215,16000
"[{'USER'}, {'what'}, {'you'}, {'i'}]",0.31649367659341754,20,0.8686868686868687,0.9348215,16000
