pattern,quality,support,pattern_auc,global_auc,dataset_size
[{'C'}],1.3139873832267694,50,0.6464,0.895013116361141,5050
[{'B'}],1.3139873832267694,50,0.6464,0.895013116361141,5050
"[{'B'}, {'C'}]",1.1378961241710883,50,0.6464,0.895013116361141,5050
"[{'A'}, {'B'}, {'C'}]",1.0129573875627884,50,0.6464,0.895013116361141,5050
[{'N'}],0.705880408727747,857,0.8820613389987471,0.895013116361141,5050
[{'X'}],0.7034359479984662,898,0.8847220499590703,0.895013116361141,5050
"[{'X'}, {'W'}]",0.6860744005830606,85,0.7828571428571428,0.895013116361141,5050
"[{'U'}, {'M'}]",0.6627544366783013,75,0.7878787878787878,0.895013116361141,5050
"[{'Y'}, {'U'}]",0.6363358400134936,66,0.7953917050691245,0.895013116361141,5050
"[{'Z'}, {'N'}]",0.6100161408953089,67,0.8080357142857143,0.895013116361141,5050
"[{'O'}, {'N'}]",0.6057850257535852,91,0.8164251207729468,0.895013116361141,5050
"[{'W'}, {'M'}]",0.5747163588987374,67,0.8279279279279279,0.895013116361141,5050
"[{'X'}, {'O'}]",0.5739794599538688,71,0.8293650793650794,0.895013116361141,5050
"[{'X'}, {'N'}]",0.5567659007342198,80,0.843125,0.895013116361141,5050
"[{'N'}, {'Y'}]",0.5557086871708226,69,0.8420168067226891,0.895013116361141,5050
"[{'U'}, {'W'}]",0.5547059457006063,64,0.8418418418418419,0.895013116361141,5050
"[{'O'}, {'Z'}]",0.5543990979268678,75,0.8441558441558441,0.895013116361141,5050
"[{'M'}, {'X'}]",0.5525056574596847,72,0.8452012383900929,0.895013116361141,5050
"[{'M'}, {'N'}]",0.5482668080110191,68,0.8482384823848239,0.895013116361141,5050
"[{'Z'}, {'U'}]",0.5454150087858036,80,0.8526984126984126,0.895013116361141,5050
"[{'P'}, {'N'}]",0.5413831056833378,94,0.8581851345189239,0.895013116361141,5050
"[{'X'}, {'V'}]",0.5413767234163105,95,0.858288770053476,0.895013116361141,5050
"[{'V'}, {'N'}]",0.5367601664538896,72,0.8609168609168609,0.895013116361141,5050
"[{'U'}, {'X'}]",0.5353781311731214,78,0.8632996632996632,0.895013116361141,5050
"[{'O'}, {'V'}]",0.5332667561067225,75,0.8658170914542729,0.895013116361141,5050
"[{'P'}, {'Y'}]",0.5332419970762574,87,0.8669141039236479,0.895013116361141,5050
"[{'P'}, {'Z'}]",0.5321004327081029,76,0.867595818815331,0.895013116361141,5050
"[{'U'}, {'Y'}]",0.5313671282949106,77,0.8687943262411347,0.895013116361141,5050
"[{'P'}, {'M'}]",0.53052240822023,101,0.8717647058823529,0.895013116361141,5050
"[{'O'}, {'X'}]",0.5303015585804864,84,0.8710227272727273,0.895013116361141,5050
"[{'W'}, {'N'}]",0.5284855520425329,62,0.8725182863113898,0.895013116361141,5050
"[{'Z'}, {'Y'}]",0.5284704543368716,89,0.8744897959183674,0.895013116361141,5050
"[{'W'}, {'O'}]",0.5276264289170535,94,0.876358695652174,0.895013116361141,5050
"[{'P'}, {'P'}]",0.5274441592783838,85,0.8762541806020067,0.895013116361141,5050
"[{'W'}, {'Y'}]",0.5273464508419898,80,0.8761726078799249,0.895013116361141,5050
"[{'X'}, {'Z'}]",0.5271123546587284,82,0.8767857142857143,0.895013116361141,5050
"[{'O'}, {'W'}]",0.5265877827811717,81,0.877899877899878,0.895013116361141,5050
"[{'N'}, {'V'}]",0.5262351866973585,76,0.8784722222222222,0.895013116361141,5050
"[{'W'}, {'P'}]",0.5261808451315073,85,0.8790593505039194,0.895013116361141,5050
"[{'Y'}, {'T'}]",0.5252213631971976,86,0.8816148390616476,0.895013116361141,5050
"[{'X'}, {'X'}]",0.5251690196167725,91,0.8819512195121951,0.895013116361141,5050
"[{'X'}, {'Y'}]",0.5245110738801886,78,0.8835526315789474,0.895013116361141,5050
"[{'Z'}, {'Z'}]",0.524077670362038,68,0.8848484848484848,0.895013116361141,5050
