pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'raining'}],0.8024068242906264,0.8333333333333333,41,"{0.0: 9, 1.0: 32}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
[{'only'}],0.7735656245187797,0.8991823725055432,252,"{1.0: 164, 0.0: 88}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
[{'same'}],0.7541618995194841,0.8907317073170732,91,"{1.0: 41, 0.0: 50}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
[{'sorry'}],0.7427398074819885,0.917164044130946,251,"{0.0: 57, 1.0: 194}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
[{'days'}],0.7349705225674239,0.9154040404040404,151,"{0.0: 63, 1.0: 88}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
[{'sore'}],0.7142198753596751,0.9210526315789473,40,"{1.0: 38, 0.0: 2}",0.0899100899100899,0.0899100899100899,False,0.9762792031249999
"[{'days'}, {'of'}]",0.6179172543469671,0.8241758241758242,27,"{0.0: 13, 1.0: 14}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
"[{'USER'}, {'late'}]",0.6021210687991445,0.8421052631578947,31,"{0.0: 12, 1.0: 19}",0.002997002997002997,0.008314266378782508,True,0.9762792031249999
"[{'i'}, {'please'}]",0.5915899506556646,0.8550724637681159,35,"{1.0: 23, 0.0: 12}",0.000999000999000999,0.0040911469482898056,True,0.9762792031249999
"[{'though'}, {'!'}]",0.5856665381501165,0.8461538461538461,22,"{0.0: 13, 1.0: 9}",0.002997002997002997,0.008314266378782508,True,0.9762792031249999
"[{'have'}, {'week'}]",0.5663262223499577,0.8692307692307693,23,"{1.0: 13, 0.0: 10}",0.007992007992007992,0.016364587793159222,True,0.9762792031249999
"[{'for'}, {'school'}]",0.5660318799299793,0.8717948717948717,25,"{1.0: 13, 0.0: 12}",0.008991008991008992,0.0168092776788429,True,0.9762792031249999
"[{'miss'}, {'my'}]",0.5652699029372179,0.8970588235294118,73,"{1.0: 68, 0.0: 5}",0.03596403596403597,0.04295704295704296,True,0.9762792031249999
