pattern,quality,support,pattern_auc,global_auc,dataset_size
"[{'A'}, {'B'}]",0.9065303899404027,50,0.6464,0.9043943267734351,15050
"[{'A'}, {'B'}, {'C'}]",0.7815916533321029,50,0.6464,0.9043943267734351,15050
"[{'O'}, {'X'}]",0.5579176820262222,466,0.8597708807580553,0.9043943267734351,15050
"[{'T'}, {'U'}]",0.5346932928725996,510,0.8790605389442598,0.9043943267734351,15050
"[{'U'}, {'V'}]",0.5344106170183365,515,0.8794264150943396,0.9043943267734351,15050
"[{'V'}, {'N'}]",0.5325919169002499,489,0.8811809969889595,0.9043943267734351,15050
"[{'W'}, {'W'}]",0.5323977259941876,493,0.881460970464135,0.9043943267734351,15050
"[{'V'}, {'W'}]",0.5310987214750893,468,0.8828040633293676,0.9043943267734351,15050
"[{'V'}, {'T'}]",0.5309479802533654,517,0.883528880866426,0.9043943267734351,15050
"[{'M'}, {'U'}]",0.5306251406008075,479,0.8835566126831997,0.9043943267734351,15050
"[{'O'}, {'W'}]",0.5281849737091471,446,0.8868376068376068,0.9043943267734351,15050
"[{'U'}, {'Y'}]",0.5273609582123332,508,0.8887749234618552,0.9043943267734351,15050
"[{'O'}, {'N'}]",0.5269863829420042,472,0.8891645096347426,0.9043943267734351,15050
"[{'U'}, {'U'}]",0.5268341735951496,508,0.8897214606181455,0.9043943267734351,15050
"[{'W'}, {'M'}]",0.5265620760219987,475,0.8899953682260306,0.9043943267734351,15050
"[{'M'}, {'N'}]",0.5263255551024488,473,0.890450643776824,0.9043943267734351,15050
"[{'O'}, {'O'}]",0.5258458785863522,485,0.8915379906128835,0.9043943267734351,15050
"[{'O'}, {'P'}]",0.5257849150434606,477,0.8916177349600928,0.9043943267734351,15050
"[{'W'}, {'X'}]",0.525775727289997,528,0.8919578161991534,0.9043943267734351,15050
"[{'X'}, {'O'}]",0.5253914900790619,466,0.8924444937422586,0.9043943267734351,15050
"[{'Z'}, {'W'}]",0.5251625169267075,458,0.8929525335775335,0.9043943267734351,15050
"[{'U'}, {'O'}]",0.5251444728931365,492,0.8932000330496572,0.9043943267734351,15050
"[{'W'}, {'T'}]",0.5249901213536565,503,0.8936476316954405,0.9043943267734351,15050
"[{'M'}, {'X'}]",0.5248168825477899,469,0.8939162112932604,0.9043943267734351,15050
"[{'M'}, {'O'}]",0.5248150076409785,484,0.8940033855992339,0.9043943267734351,15050
"[{'V'}, {'Z'}]",0.5247906480355655,490,0.8941007097897415,0.9043943267734351,15050
"[{'O'}, {'Y'}]",0.5247820570743182,466,0.893994104642594,0.9043943267734351,15050
"[{'X'}, {'Z'}]",0.5247819229669817,462,0.8939720332577474,0.9043943267734351,15050
"[{'N'}, {'N'}, {'N'}]",0.4741591061854772,51,0.7899686520376177,0.9043943267734351,15050
"[{'Y'}, {'N'}, {'O'}]",0.4285394287374129,44,0.8291666666666666,0.9043943267734351,15050
"[{'Y'}, {'W'}, {'W'}]",0.4258174662384884,37,0.8294117647058823,0.9043943267734351,15050
"[{'N'}, {'X'}, {'T'}]",0.42331539710831567,48,0.8373626373626373,0.9043943267734351,15050
"[{'M'}, {'M'}, {'M'}]",0.41761653835097456,41,0.8429951690821256,0.9043943267734351,15050
"[{'Z'}, {'M'}, {'U'}]",0.4142397183690817,37,0.8470588235294118,0.9043943267734351,15050
"[{'Y'}, {'P'}, {'P'}]",0.4119978401635148,31,0.8487394957983193,0.9043943267734351,15050
"[{'W'}, {'U'}, {'W'}]",0.4050346771062643,46,0.8685714285714285,0.9043943267734351,15050
"[{'M'}, {'X'}, {'X'}]",0.4013432955663879,45,0.8794466403162056,0.9043943267734351,15050
"[{'Z'}, {'T'}, {'X'}]",0.3986282402718665,34,0.892361111111111,0.9043943267734351,15050
