pattern,quality,pattern_accuracy,support,class_balance,p_value,corrected_p,is_sig,global_accuracy
"[{'A'}, {'C'}]",1.0381889938873403,0.6,50,"{0.0: 25, 1.0: 25}",0.000999000999000999,0.000999000999000999,True,0.8990033222591363
