pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'V'}, {'X'}, {'M'}]",0.4700589572037208,0.8337670787247886,111,"{0.0: 53, 1.0: 58}",0.011988011988011988,0.04495504495504495,True,0.9035126752279188
"[{'N'}, {'M'}, {'V'}]",0.46816570701783067,0.8358757062146893,119,"{1.0: 60, 0.0: 59}",0.005994005994005994,0.037462537462537464,True,0.9035126752279188
"[{'O'}, {'M'}, {'V'}]",0.46194286895426917,0.8396029258098223,124,"{0.0: 58, 1.0: 66}",0.00999000999000999,0.04495504495504495,True,0.9035126752279188
"[{'X'}, {'V'}, {'T'}]",0.46186794707783163,0.8379942140790743,112,"{0.0: 61, 1.0: 51}",0.014985014985014986,0.04495504495504495,True,0.9035126752279188
"[{'N'}, {'W'}, {'X'}]",0.46164074247132847,0.8383995037220843,114,"{1.0: 52, 0.0: 62}",0.015984015984015984,0.04495504495504495,True,0.9035126752279188
"[{'W'}, {'N'}, {'T'}]",0.46093312509096795,0.8391812865497076,117,"{0.0: 57, 1.0: 60}",0.015984015984015984,0.04495504495504495,True,0.9035126752279188
"[{'Z'}, {'X'}, {'Z'}, {'Z'}]",0.46007012094195043,0.75,23,"{1.0: 12, 0.0: 11}",0.026973026973026972,0.04495504495504495,True,0.9035126752279188
"[{'O'}, {'Y'}, {'N'}]",0.4587818223823049,0.8427350427350427,137,"{0.0: 72, 1.0: 65}",0.01898101898101898,0.04495504495504495,True,0.9035126752279188
"[{'M'}, {'T'}, {'V'}]",0.4583534477266509,0.8419117647058824,128,"{1.0: 60, 0.0: 68}",0.01998001998001998,0.04495504495504495,True,0.9035126752279188
"[{'Y'}, {'N'}, {'U'}]",0.45780778868862493,0.8413223140495868,121,"{0.0: 55, 1.0: 66}",0.015984015984015984,0.04495504495504495,True,0.9035126752279188
"[{'W'}, {'O'}, {'W'}]",0.4575355622317593,0.8426834969611967,131,"{1.0: 69, 0.0: 62}",0.02097902097902098,0.04495504495504495,True,0.9035126752279188
"[{'O'}, {'V'}, {'V'}]",0.4559382659868647,0.8420454545454545,119,"{0.0: 55, 1.0: 64}",0.017982017982017984,0.04495504495504495,True,0.9035126752279188
"[{'W'}, {'O'}, {'V'}]",0.4531447505271219,0.8426282051282051,112,"{0.0: 52, 1.0: 60}",0.024975024975024976,0.04495504495504495,True,0.9035126752279188
"[{'W'}, {'N'}, {'M'}, {'Y'}]",0.4493356771888294,0.75,20,"{1.0: 10, 0.0: 10}",0.03396603396603397,0.05146368782732419,False,0.9035126752279188
"[{'M'}, {'V'}, {'V'}]",0.4493006397595537,0.8457904973603779,120,"{1.0: 59, 0.0: 61}",0.01998001998001998,0.04495504495504495,True,0.9035126752279188
"[{'O'}, {'N'}, {'M'}]",0.4477898436353841,0.8460375075620085,115,"{0.0: 58, 1.0: 57}",0.024975024975024976,0.04495504495504495,True,0.9035126752279188
"[{'X'}, {'Z'}, {'Z'}]",0.44674642360578465,0.8477034649476228,124,"{0.0: 51, 1.0: 73}",0.023976023976023976,0.04495504495504495,True,0.9035126752279188
"[{'Z'}, {'X'}, {'O'}]",0.44532250504119175,0.8489583333333334,128,"{0.0: 56, 1.0: 72}",0.01998001998001998,0.04495504495504495,True,0.9035126752279188
"[{'Z'}, {'O'}, {'O'}]",0.44478579485237135,0.8479166666666667,116,"{1.0: 60, 0.0: 56}",0.030969030969030968,0.04838911088911089,True,0.9035126752279188
"[{'N'}, {'V'}, {'X'}]",0.4437880568761764,0.8485119047619049,116,"{1.0: 60, 0.0: 56}",0.026973026973026972,0.04495504495504495,True,0.9035126752279188
"[{'V'}, {'X'}, {'N'}]",0.4406798543819963,0.8508571428571429,120,"{1.0: 70, 0.0: 50}",0.03896103896103896,0.052650052650052646,False,0.9035126752279188
"[{'W'}, {'W'}, {'T'}]",0.44047765525991134,0.8519230769230769,129,"{1.0: 65, 0.0: 64}",0.030969030969030968,0.04838911088911089,True,0.9035126752279188
"[{'W'}, {'Y'}, {'O'}, {'W'}]",0.44030209584527513,0.7628205128205128,25,"{1.0: 13, 0.0: 12}",0.03896103896103896,0.052650052650052646,False,0.9035126752279188
"[{'X'}, {'U'}, {'V'}]",0.43997872396763293,0.8487179487179487,99,"{1.0: 60, 0.0: 39}",0.057942057942057944,0.06897864040721184,False,0.9035126752279188
