pattern,quality,support,pattern_auc,global_auc,dataset_size
"[{'X'}, {'T'}, {'U'}, {'T'}]",1.169729185217209,26,0.5476190476190476,0.895566944417214,5050
"[{'A'}, {'B'}, {'C'}]",1.0077922524079668,50,0.648,0.895566944417214,5050
"[{'P'}, {'N'}, {'P'}, {'W'}]",0.7109837229423137,33,0.6703703703703703,0.895566944417214,5050
"[{'T'}, {'Z'}, {'N'}, {'X'}]",0.6724951584906036,22,0.6583333333333333,0.895566944417214,5050
"[{'P'}, {'T'}, {'O'}, {'M'}]",0.5698691938067377,28,0.7055555555555555,0.895566944417214,5050
"[{'U'}, {'M'}, {'T'}, {'X'}]",0.5678074755191393,32,0.7125,0.895566944417214,5050
"[{'U'}, {'X'}, {'M'}, {'X'}]",0.5652756761372668,30,0.7104072398190046,0.895566944417214,5050
"[{'T'}, {'M'}]",0.5545375551013783,869,0.8679411234859644,0.895566944417214,5050
"[{'P'}, {'U'}]",0.5532697579793332,897,0.8687136656844787,0.895566944417214,5050
"[{'T'}, {'P'}, {'U'}]",0.5464757730339668,171,0.8057228915662651,0.895566944417214,5050
"[{'X'}, {'U'}]",0.5433501082827781,890,0.8734844198359133,0.895566944417214,5050
"[{'Y'}, {'Z'}, {'W'}, {'U'}]",0.5427026759153323,24,0.7083333333333334,0.895566944417214,5050
"[{'U'}, {'N'}]",0.5373204293126074,923,0.8771875440326897,0.895566944417214,5050
"[{'T'}, {'U'}]",0.5360441102015916,894,0.8778778778778777,0.895566944417214,5050
"[{'P'}, {'M'}]",0.5334215195037728,870,0.8796294338984484,0.895566944417214,5050
"[{'T'}, {'P'}, {'Y'}]",0.533305376872842,154,0.807523616734143,0.895566944417214,5050
"[{'V'}, {'U'}]",0.5332116286555815,893,0.8798914681941514,0.895566944417214,5050
"[{'T'}, {'Y'}]",0.5328235614483452,857,0.880029627693179,0.895566944417214,5050
"[{'X'}, {'W'}]",0.5322916879735899,850,0.880419798105572,0.895566944417214,5050
"[{'T'}, {'X'}, {'M'}, {'X'}]",0.5299854071114547,30,0.7232142857142857,0.895566944417214,5050
"[{'U'}, {'T'}]",0.529176648427703,949,0.8835136912059988,0.895566944417214,5050
"[{'N'}, {'U'}]",0.5291281410237993,838,0.8831809507533681,0.895566944417214,5050
