pattern,quality,support,pattern_auc,global_auc,theta
"[{'X'}, {'T'}, {'U'}, {'T'}]",1.169729185217209,26,0.5476190476190476,0.895566944417214,1
"[{'A'}, {'B'}, {'C'}]",1.0077922524079668,50,0.648,0.895566944417214,1
"[{'P'}, {'N'}, {'P'}, {'W'}]",0.7109837229423137,33,0.6703703703703703,0.895566944417214,1
"[{'T'}, {'Z'}, {'N'}, {'X'}]",0.6724951584906036,22,0.6583333333333333,0.895566944417214,1
"[{'P'}, {'T'}, {'O'}, {'M'}]",0.5698691938067377,28,0.7055555555555555,0.895566944417214,1
"[{'U'}, {'M'}, {'T'}, {'X'}]",0.5678074755191393,32,0.7125,0.895566944417214,1
"[{'U'}, {'X'}, {'M'}, {'X'}]",0.5652756761372668,30,0.7104072398190046,0.895566944417214,1
"[{'T'}, {'M'}]",0.5545375551013783,869,0.8679411234859644,0.895566944417214,1
"[{'P'}, {'U'}]",0.5532697579793332,897,0.8687136656844787,0.895566944417214,1
"[{'T'}, {'P'}, {'U'}]",0.5464757730339668,171,0.8057228915662651,0.895566944417214,1
"[{'X'}, {'U'}]",0.5433501082827781,890,0.8734844198359133,0.895566944417214,1
"[{'Y'}, {'Z'}, {'W'}, {'U'}]",0.5427026759153323,24,0.7083333333333334,0.895566944417214,1
"[{'U'}, {'N'}]",0.5373204293126074,923,0.8771875440326897,0.895566944417214,1
"[{'T'}, {'U'}]",0.5360441102015916,894,0.8778778778778777,0.895566944417214,1
"[{'P'}, {'M'}]",0.5334215195037728,870,0.8796294338984484,0.895566944417214,1
"[{'T'}, {'P'}, {'Y'}]",0.533305376872842,154,0.807523616734143,0.895566944417214,1
"[{'V'}, {'U'}]",0.5332116286555815,893,0.8798914681941514,0.895566944417214,1
"[{'T'}, {'Y'}]",0.5328235614483452,857,0.880029627693179,0.895566944417214,1
"[{'X'}, {'W'}]",0.5322916879735899,850,0.880419798105572,0.895566944417214,1
"[{'T'}, {'X'}, {'M'}, {'X'}]",0.5299854071114547,30,0.7232142857142857,0.895566944417214,1
"[{'U'}, {'T'}]",0.529176648427703,949,0.8835136912059988,0.895566944417214,1
"[{'N'}, {'U'}]",0.5291281410237993,838,0.8831809507533681,0.895566944417214,1
"[{'V'}, {'M'}]",0.5290024469674885,864,0.8833994425385936,0.895566944417214,1
"[{'W'}, {'U'}]",0.528839704463846,897,0.8836741802259043,0.895566944417214,1
"[{'U'}, {'Y'}]",0.5286735553366613,946,0.8839959772041569,0.895566944417214,1
"[{'M'}, {'T'}]",0.5284095685338491,872,0.8840300580954786,0.895566944417214,1
"[{'U'}, {'M'}]",0.528164421282165,925,0.8844537815126051,0.895566944417214,1
"[{'Z'}, {'M'}]",0.5276612935421265,909,0.8849497063782779,0.895566944417214,1
"[{'X'}, {'M'}]",0.5272917636483658,877,0.8852763416587781,0.895566944417214,1
"[{'N'}, {'M'}]",0.5271042504894083,875,0.8854915941786551,0.895566944417214,1
"[{'X'}, {'T'}, {'U'}]",0.5158652896673372,167,0.8150388936905791,0.895566944417214,1
"[{'X'}, {'P'}, {'P'}, {'W'}]",0.50295896524163,26,0.727810650887574,0.895566944417214,1
"[{'M'}, {'X'}, {'N'}, {'N'}]",0.4921150321312696,25,0.7307692307692308,0.895566944417214,1
"[{'X'}, {'M'}, {'T'}]",0.48329693959785536,165,0.8268488268488269,0.895566944417214,1
"[{'M'}, {'T'}, {'M'}]",0.4795490422822618,170,0.8288740245261984,0.895566944417214,1
"[{'T'}, {'M'}, {'U'}]",0.4790220270089557,169,0.8289915966386554,0.895566944417214,1
"[{'P'}, {'U'}, {'T'}, {'O'}]",0.47547383388539666,26,0.7396449704142012,0.895566944417214,1
"[{'P'}, {'T'}, {'M'}]",0.47493087865236594,180,0.8317076182244721,0.895566944417214,1
"[{'X'}, {'U'}, {'W'}]",0.4744913670977363,180,0.8318901533894111,0.895566944417214,1
"[{'U'}, {'V'}, {'T'}, {'M'}]",0.4740959209465181,29,0.7444444444444445,0.895566944417214,1
"[{'U'}, {'T'}, {'M'}]",0.47225508940026484,197,0.8342268041237113,0.895566944417214,1
"[{'T'}, {'P'}, {'P'}, {'P'}]",0.47195983592801405,31,0.7478632478632479,0.895566944417214,1
"[{'T'}, {'Z'}, {'U'}, {'T'}]",0.47070725615347375,39,0.7566137566137566,0.895566944417214,1
"[{'P'}, {'U'}, {'N'}]",0.4706935469280865,198,0.8349514563106796,0.895566944417214,1
"[{'X'}, {'U'}, {'Z'}, {'Y'}]",0.46722488387780514,29,0.7474747474747475,0.895566944417214,1
"[{'X'}, {'V'}, {'T'}, {'P'}]",0.4662828090304679,24,0.7407407407407407,0.895566944417214,1
"[{'P'}, {'X'}, {'U'}]",0.4643820274834767,183,0.8364881693648817,0.895566944417214,1
"[{'V'}, {'Z'}, {'M'}]",0.46343850872351056,180,0.8366662526394237,0.895566944417214,1
"[{'P'}, {'M'}, {'T'}]",0.462900774268872,177,0.8366615463389657,0.895566944417214,1
"[{'Z'}, {'M'}, {'Y'}]",0.46276344008425574,183,0.8372122122122122,0.895566944417214,1
