pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'B'}, {'C'}]",1.117238099504066,0.6512,50,"{0.0: 25, 1.0: 25}",0.0009990009990009,0.0479520479520479,True,0.8956020782276248
"[{'Z'}, {'N'}, {'O'}]",0.6025103474241998,0.7673038892551087,78,"{1.0: 41, 0.0: 37}",0.0029970029970029,0.0719280719280719,False,0.8956020782276248
"[{'M'}, {'O'}]",0.5492057442684153,0.8674214755295837,555,"{1.0: 259, 0.0: 296}",0.0139860139860139,0.1082346225203368,False,0.8956020782276248
"[{'Z'}, {'N'}]",0.5339970652040159,0.8775203800363615,584,"{1.0: 289, 0.0: 295}",0.0689310689310689,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'P'}]",0.5339924232625273,0.8772175034942479,546,"{1.0: 262, 0.0: 284}",0.0679320679320679,0.1082346225203368,False,0.8956020782276248
"[{'Z'}, {'P'}]",0.5339452219033536,0.8774687082418997,572,"{1.0: 271, 0.0: 301}",0.0639360639360639,0.1082346225203368,False,0.8956020782276248
"[{'T'}, {'Y'}]",0.529692277413743,0.8811538887045027,538,"{1.0: 262, 0.0: 276}",0.1118881118881118,0.1167528124049863,False,0.8956020782276248
"[{'X'}, {'O'}]",0.5272391456547281,0.8840545883903563,540,"{1.0: 278, 0.0: 262}",0.1688311688311688,0.1688311688311688,False,0.8956020782276248
"[{'N'}, {'W'}, {'P'}]",0.492010877013684,0.8099415204678363,83,"{0.0: 45, 1.0: 38}",0.0139860139860139,0.1082346225203368,False,0.8956020782276248
"[{'Z'}, {'N'}, {'P'}]",0.4911491951440948,0.8148148148148148,103,"{1.0: 54, 0.0: 49}",0.0059940059940059,0.0959040959040959,False,0.8956020782276248
"[{'Z'}, {'X'}, {'N'}]",0.4814717150376425,0.8164999999999999,90,"{1.0: 50, 0.0: 40}",0.0119880119880119,0.1082346225203368,False,0.8956020782276248
"[{'Y'}, {'P'}, {'Y'}]",0.4693730251878958,0.8238095238095238,97,"{0.0: 55, 1.0: 42}",0.0209790209790209,0.1082346225203368,False,0.8956020782276248
"[{'Z'}, {'P'}, {'M'}]",0.4601255228030202,0.8280893752849976,94,"{0.0: 43, 1.0: 51}",0.0259740259740259,0.1082346225203368,False,0.8956020782276248
"[{'Z'}, {'N'}, {'T'}]",0.4527045581317124,0.8330612244897958,99,"{1.0: 50, 0.0: 49}",0.0309690309690309,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'Z'}, {'P'}]",0.4512560273092066,0.8309178743961352,82,"{1.0: 36, 0.0: 46}",0.0519480519480519,0.1082346225203368,False,0.8956020782276248
"[{'T'}, {'M'}, {'Z'}]",0.4490082340526904,0.8312925170068027,77,"{1.0: 42, 0.0: 35}",0.0409590409590409,0.1082346225203368,False,0.8956020782276248
"[{'W'}, {'T'}, {'Y'}]",0.4485431652480134,0.8331485587583148,85,"{1.0: 44, 0.0: 41}",0.0489510489510489,0.1082346225203368,False,0.8956020782276248
"[{'X'}, {'M'}, {'O'}]",0.4476488667259604,0.8337028824833702,85,"{1.0: 44, 0.0: 41}",0.0509490509490509,0.1082346225203368,False,0.8956020782276248
"[{'O'}, {'X'}, {'V'}]",0.4460579608673085,0.8352272727272727,88,"{1.0: 44, 0.0: 44}",0.0449550449550449,0.1082346225203368,False,0.8956020782276248
"[{'U'}, {'X'}, {'V'}]",0.4420200966488243,0.8400455927051672,103,"{0.0: 56, 1.0: 47}",0.0329670329670329,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'P'}, {'M'}]",0.4411755802367965,0.8400328137817883,99,"{1.0: 53, 0.0: 46}",0.0549450549450549,0.1082346225203368,False,0.8956020782276248
"[{'X'}, {'X'}, {'X'}]",0.4401338634824633,0.8404255319148937,97,"{1.0: 50, 0.0: 47}",0.0549450549450549,0.1082346225203368,False,0.8956020782276248
"[{'O'}, {'N'}, {'Y'}]",0.4395468948809312,0.8425066312997347,110,"{0.0: 52, 1.0: 58}",0.0389610389610389,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'P'}, {'V'}]",0.4387489664005023,0.8384813384813384,79,"{1.0: 42, 0.0: 37}",0.0579420579420579,0.1082346225203368,False,0.8956020782276248
"[{'P'}, {'X'}, {'X'}]",0.4364683994071816,0.8434065934065934,101,"{1.0: 49, 0.0: 52}",0.0549450549450549,0.1082346225203368,False,0.8956020782276248
"[{'P'}, {'Z'}, {'U'}]",0.4350339369030561,0.8425925925925926,88,"{1.0: 34, 0.0: 54}",0.0769230769230769,0.1082346225203368,False,0.8956020782276248
"[{'T'}, {'O'}, {'O'}]",0.4348504984598023,0.8421052631578948,84,"{1.0: 38, 0.0: 46}",0.0619380619380619,0.1082346225203368,False,0.8956020782276248
"[{'W'}, {'T'}, {'O'}]",0.4343332131431748,0.8413132694938441,77,"{0.0: 43, 1.0: 34}",0.0779220779220779,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'O'}, {'T'}]",0.4334504341809951,0.8441692466460269,91,"{1.0: 57, 0.0: 34}",0.0789210789210789,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'P'}, {'Y'}]",0.4332654391757797,0.844984802431611,96,"{1.0: 47, 0.0: 49}",0.0589410589410589,0.1082346225203368,False,0.8956020782276248
"[{'M'}, {'W'}, {'O'}]",0.4328324432508441,0.843588269120184,84,"{1.0: 37, 0.0: 47}",0.0669330669330669,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'U'}, {'W'}]",0.4300202602873129,0.8487654320987654,108,"{0.0: 54, 1.0: 54}",0.0699300699300699,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'N'}, {'Z'}]",0.4294493651957031,0.8481632653061224,99,"{1.0: 49, 0.0: 50}",0.0699300699300699,0.1082346225203368,False,0.8956020782276248
"[{'T'}, {'P'}, {'O'}]",0.4286162575406993,0.8473958333333333,88,"{1.0: 40, 0.0: 48}",0.0839160839160839,0.1114561114561114,False,0.8956020782276248
"[{'X'}, {'N'}, {'X'}]",0.4281596486688092,0.8476190476190476,87,"{1.0: 42, 0.0: 45}",0.0909090909090909,0.1118881118881118,False,0.8956020782276248
"[{'Z'}, {'U'}, {'Y'}]",0.4275983724625475,0.8503571428571428,106,"{0.0: 50, 1.0: 56}",0.0749250749250749,0.1082346225203368,False,0.8956020782276248
"[{'Y'}, {'T'}, {'O'}]",0.4274168228921416,0.8500599760095962,102,"{1.0: 41, 0.0: 61}",0.0729270729270729,0.1082346225203368,False,0.8956020782276248
"[{'N'}, {'M'}, {'O'}]",0.4262461625398894,0.8508634222919937,101,"{1.0: 49, 0.0: 52}",0.0859140859140859,0.1114561114561114,False,0.8956020782276248
