pattern,quality,support,pattern_auc,global_auc,theta
"[{'U'}, {'W'}, {'T'}, {'V'}]",1.1890393011056366,23,0.537878787878788,0.9006222919321635,0.5
"[{'Z'}, {'Y'}, {'M'}, {'V'}]",1.1144802470989004,21,0.5454545454545454,0.9006222919321635,0.5
"[{'A'}, {'B'}, {'C'}]",1.0410223327897352,50,0.6464000000000001,0.9006222919321635,0.5
"[{'Y'}, {'W'}, {'Y'}, {'Z'}]",0.9846697923525418,24,0.5857142857142857,0.9006222919321635,0.5
"[{'Y'}, {'X'}, {'Y'}, {'Z'}]",0.8554255489619709,32,0.63671875,0.9006222919321635,0.5
"[{'Y'}, {'O'}, {'P'}, {'Z'}]",0.7205352097580322,28,0.663265306122449,0.9006222919321635,0.5
"[{'Z'}, {'W'}, {'T'}, {'Y'}]",0.6075621128519352,23,0.6875,0.9006222919321635,0.5
"[{'Y'}, {'W'}, {'Y'}, {'Y'}]",0.6021382440915573,23,0.6893939393939393,0.9006222919321635,0.5
"[{'N'}, {'U'}, {'U'}, {'Y'}]",0.5683511690950198,24,0.7037037037037037,0.9006222919321635,0.5
"[{'Y'}, {'Z'}]",0.5481372702503136,920,0.8762957778450363,0.9006222919321635,0.5
"[{'W'}, {'Z'}]",0.547944039821594,941,0.8765253547862245,0.9006222919321635,0.5
"[{'P'}, {'Z'}]",0.5459988340883355,935,0.8774422247258936,0.9006222919321635,0.5
"[{'P'}, {'W'}]",0.5432766722374036,895,0.8786102616377847,0.9006222919321635,0.5
"[{'Y'}, {'U'}]",0.5419180337714071,866,0.8791801222343805,0.9006222919321635,0.5
"[{'T'}, {'Y'}, {'U'}, {'T'}]",0.5403925227470826,24,0.7142857142857143,0.9006222919321635,0.5
"[{'P'}, {'Z'}, {'V'}]",0.5391583493709453,202,0.816593028964163,0.9006222919321635,0.5
"[{'Y'}, {'T'}]",0.5366089397173022,911,0.8826426269992862,0.9006222919321635,0.5
"[{'P'}, {'W'}, {'Z'}]",0.5363761671529177,218,0.8189953566905868,0.9006222919321635,0.5
"[{'Z'}, {'V'}]",0.5346166267930408,900,0.8839476284584981,0.9006222919321635,0.5
"[{'W'}, {'U'}]",0.5333483265435359,893,0.8848434677904877,0.9006222919321635,0.5
"[{'X'}, {'Z'}]",0.5315825883435399,901,0.8862674910510903,0.9006222919321635,0.5
"[{'P'}, {'Y'}]",0.529757804453918,905,0.8878747860112497,0.9006222919321635,0.5
"[{'T'}, {'U'}, {'X'}, {'U'}]",0.5274237858340973,29,0.7277777777777777,0.9006222919321635,0.5
"[{'W'}, {'U'}, {'Z'}, {'T'}]",0.5138221817671612,34,0.7395833333333333,0.9006222919321635,0.5
"[{'W'}, {'Y'}, {'X'}, {'U'}]",0.5040183262679826,25,0.7307692307692307,0.9006222919321635,0.5
"[{'Y'}, {'Y'}, {'Z'}]",0.5033788651356303,197,0.8275577557755774,0.9006222919321635,0.5
"[{'W'}, {'V'}, {'T'}, {'X'}]",0.4990974992019427,35,0.7463768115942029,0.9006222919321635,0.5
"[{'N'}, {'Y'}, {'W'}, {'U'}]",0.4968354718860477,28,0.7384615384615384,0.9006222919321635,0.5
"[{'Z'}, {'Y'}, {'Z'}, {'V'}]",0.4968354718860474,28,0.7384615384615385,0.9006222919321635,0.5
"[{'X'}, {'V'}, {'N'}, {'V'}]",0.490566257396967,26,0.7380952380952379,0.9006222919321635,0.5
"[{'X'}, {'Z'}, {'V'}]",0.48355943183305217,190,0.8341836734693877,0.9006222919321635,0.5
"[{'P'}, {'U'}, {'O'}]",0.4799083933405085,174,0.8341701902748413,0.9006222919321635,0.5
"[{'M'}, {'W'}, {'Z'}]",0.47570262077223646,198,0.8379548500154623,0.9006222919321635,0.5
"[{'V'}, {'U'}, {'U'}]",0.47109085705357856,183,0.8386325603633756,0.9006222919321635,0.5
"[{'P'}, {'V'}, {'M'}, {'P'}]",0.47103196059165164,20,0.7362637362637363,0.9006222919321635,0.5
"[{'T'}, {'X'}, {'W'}, {'Z'}]",0.46596355358154584,35,0.7598684210526315,0.9006222919321635,0.5
"[{'U'}, {'U'}, {'O'}]",0.4621308469045383,173,0.8417314392924149,0.9006222919321635,0.5
"[{'Y'}, {'U'}, {'Z'}, {'T'}]",0.4609217024423281,27,0.7527472527472527,0.9006222919321635,0.5
