pattern,quality,support,pattern_auc,global_auc,theta
[{'sorry'}],0.8450593920486358,251,0.8268222101645868,0.9348215,0.5
[{'days'}],0.8122435741095263,151,0.8268398268398268,0.9348215,0.5
[{'fuck'}],0.8078899860343172,39,0.7862903225806452,0.9348215,0.5
[{'then'}],0.791851441346866,336,0.854762596195731,0.9348215,0.5
[{'not'}],0.7836875678344695,1067,0.8775451124191836,0.9348215,0.5
[{'aww'}],0.7676584328068945,83,0.8371647509578544,0.9348215,0.5
[{'yeah'}],0.7619863390324488,218,0.8613460183227625,0.9348215,0.5
[{'break'}],0.757836447943995,43,0.8282608695652174,0.9348215,0.5
"[{'the'}, {'awesome'}]",0.7521957013028764,23,0.6888888888888889,0.9348215,0.5
[{'bad'}],0.7502409410835893,243,0.8703208556149732,0.9348215,0.5
[{'exam'}],0.7487889478358425,64,0.8460686600221483,0.9348215,0.5
[{'been'}],0.741829177933264,329,0.8801510161458751,0.9348215,0.5
[{'well'}],0.740307761254313,410,0.8840046799264584,0.9348215,0.5
[{'okay'}],0.7402213195669953,63,0.8537414965986395,0.9348215,0.5
[{'wish'}],0.7401861449743191,239,0.8767498478393184,0.9348215,0.5
[{'because'}],0.7356267111451573,139,0.8721091581868641,0.9348215,0.5
[{'even'}],0.7355734092796009,206,0.8780246913580246,0.9348215,0.5
[{'never'}],0.7284827762163099,183,0.8822897070679925,0.9348215,0.5
[{'may'}],0.7198630654652738,100,0.8834134615384616,0.9348215,0.5
"[{'i'}, {'miss'}]",0.6423726984141147,278,0.8396094839609484,0.9348215,0.5
"[{'this'}, {'of'}]",0.6327294381368315,64,0.8030303030303031,0.9348215,0.5
"[{'USER'}, {'will'}]",0.6237759705249007,262,0.8460253197095302,0.9348215,0.5
"[{'was'}, {'so'}]",0.6183987612567723,78,0.8178571428571428,0.9348215,0.5
"[{'USER'}, {'not'}]",0.6146690577873288,491,0.8624349219062875,0.9348215,0.5
"[{','}, {'will'}]",0.6114744876245959,110,0.8314529914529915,0.9348215,0.5
"[{'lol'}, {'...'}]",0.6041680309601675,32,0.8,0.9348215,0.5
"[{'USER'}, {'why'}]",0.5939330867810346,92,0.8380208333333333,0.9348215,0.5
"[{'USER'}, {'but'}]",0.5934799767595923,670,0.8760837328626924,0.9348215,0.5
"[{'!'}, {'but'}]",0.587987773941111,226,0.8608058608058607,0.9348215,0.5
"[{'wo'}, {""n't""}]",0.5861602688530712,88,0.8424479166666666,0.9348215,0.5
"[{'all'}, {'i'}]",0.5858001157914383,213,0.8609742747673782,0.9348215,0.5
"[{'i'}, {'will'}]",0.5857090262155521,219,0.8615384615384615,0.9348215,0.5
"[{'to'}, {'work'}]",0.5843924347178202,222,0.8625565610859729,0.9348215,0.5
"[{'USER'}, {'even'}]",0.5806023695943932,95,0.8482697426796806,0.9348215,0.5
"[{'was'}, {""n't""}]",0.5775902640968575,99,0.8514225500526871,0.9348215,0.5
"[{'to'}, {'can'}]",0.5764103372227818,76,0.8466898954703833,0.9348215,0.5
"[{'but'}, {'i'}]",0.5746594484578202,562,0.8822585309427414,0.9348215,0.5
"[{'not'}, {'to'}]",0.574592480401041,262,0.8712507074136955,0.9348215,0.5
"[{'not'}, {'it'}]",0.5740015506582157,110,0.8562998958694898,0.9348215,0.5
"[{'not'}, {'well'}]",0.5714474992282833,27,0.8260869565217392,0.9348215,0.5
"[{'i'}, {'would'}]",0.5701542702311194,169,0.8669985775248934,0.9348215,0.5
"[{'the'}, {'but'}]",0.5682293349173191,230,0.8733194622279129,0.9348215,0.5
"[{'USER'}, {'u'}]",0.563456384551192,352,0.8825171609682398,0.9348215,0.5
"[{'USER'}, {'know'}]",0.5626829159097526,366,0.8835207146157401,0.9348215,0.5
"[{'USER'}, {'no'}]",0.5610571334275836,365,0.884544937788164,0.9348215,0.5
"[{'i'}, {'see'}]",0.560624667036943,216,0.877824555374173,0.9348215,0.5
"[{'USER'}, {'_'}]",0.5604538742121368,66,0.8583333333333334,0.9348215,0.5
"[{'that'}, {'to'}]",0.5601934211920734,315,0.883252086259605,0.9348215,0.5
"[{'i'}, {""'ve""}]",0.5597765371442344,203,0.8775872264931993,0.9348215,0.5
"[{'USER'}, {'would'}, {'but'}]",0.557435948102078,21,0.725,0.9348215,0.5
"[{'you'}, {'all'}]",0.5537974822126741,93,0.8711389961389961,0.9348215,0.5
"[{'.'}, {'?'}]",0.553262791082775,143,0.8781298904538342,0.9348215,0.5
"[{','}, {'get'}]",0.5500151562524487,147,0.881613508442777,0.9348215,0.5
"[{'it'}, {""n't""}]",0.5498498997498479,186,0.8848063555114201,0.9348215,0.5
"[{'you'}, {""'ll""}]",0.5494449948469312,67,0.870748299319728,0.9348215,0.5
"[{'omg'}, {'!'}]",0.5492151498219928,59,0.8689655172413792,0.9348215,0.5
"[{'was'}, {'but'}]",0.5482115626049109,90,0.8767034393251136,0.9348215,0.5
"[{'USER'}, {'guess'}]",0.5480147887547053,68,0.8727272727272728,0.9348215,0.5
"[{'i'}, {'all'}, {'but'}]",0.5450183578124604,21,0.7333333333333335,0.9348215,0.5
