pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'r'}, {'j'}, {'r'}, {'h'}]",0.3179152315829009,0.975,28,"{1.0: 20, 0.0: 8}",0.14685314685314685,0.14685314685314685,False,0.9936180657830143
"[{'h'}, {'h', 'k'}, {'k'}, {'f', 'h', 'k'}, {'f', 'h', 'k'}, {'k'}]",0.1687611035609321,0.9777777777777777,36,"{0.0: 30, 1.0: 6}",0.07092907092907093,0.14185814185814186,False,0.9936180657830143
