pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
[{'B'}],1.082621648996084,0.6464,50,"{1.0: 25, 0.0: 25}",0.000999000999000999,0.033300033300033303,True,0.9043943267734351
"[{'U'}, {'O'}, {'X'}]",0.5641241518479958,0.7280701754385964,43,"{0.0: 19, 1.0: 24}",0.001998001998001998,0.033300033300033303,True,0.9043943267734351
"[{'O'}, {'X'}]",0.5579176820262222,0.8597708807580553,466,"{0.0: 249, 1.0: 217}",0.001998001998001998,0.033300033300033303,True,0.9043943267734351
"[{'T'}, {'U'}]",0.5346932928725996,0.8790605389442598,510,"{0.0: 258, 1.0: 252}",0.03796203796203796,0.19211557673096136,False,0.9043943267734351
"[{'U'}, {'V'}]",0.5344106170183365,0.8794264150943396,515,"{1.0: 265, 0.0: 250}",0.029970029970029972,0.19211557673096136,False,0.9043943267734351
"[{'V'}, {'N'}]",0.5325919169002499,0.8811809969889595,489,"{0.0: 245, 1.0: 244}",0.04095904095904096,0.19211557673096136,False,0.9043943267734351
"[{'W'}, {'W'}]",0.5323977259941876,0.881460970464135,493,"{0.0: 237, 1.0: 256}",0.04695304695304695,0.19211557673096136,False,0.9043943267734351
"[{'V'}, {'W'}]",0.5310987214750893,0.8828040633293676,468,"{0.0: 223, 1.0: 245}",0.04995004995004995,0.19211557673096136,False,0.9043943267734351
"[{'V'}, {'T'}]",0.5309479802533654,0.883528880866426,517,"{0.0: 240, 1.0: 277}",0.04595404595404595,0.19211557673096136,False,0.9043943267734351
"[{'X'}, {'T'}]",0.5307928127418143,0.8836190714553873,506,"{0.0: 262, 1.0: 244}",0.055944055944055944,0.19314019314019315,False,0.9043943267734351
"[{'M'}, {'U'}]",0.5306251406008075,0.8835566126831997,479,"{1.0: 226, 0.0: 253}",0.07192807192807193,0.21155315272962333,False,0.9043943267734351
"[{'O'}, {'U'}]",0.5296632512557307,0.8846841704718418,459,"{0.0: 219, 1.0: 240}",0.06993006993006994,0.21155315272962333,False,0.9043943267734351
"[{'O'}, {'W'}]",0.5281849737091471,0.8868376068376068,446,"{1.0: 221, 0.0: 225}",0.0899100899100899,0.23923444976076555,False,0.9043943267734351
"[{'U'}, {'Y'}]",0.5273609582123332,0.8887749234618552,508,"{0.0: 267, 1.0: 241}",0.1088911088911089,0.2592645449788307,False,0.9043943267734351
"[{'O'}, {'N'}]",0.5269863829420042,0.8891645096347426,472,"{1.0: 228, 0.0: 244}",0.13686313686313686,0.26896180742334586,False,0.9043943267734351
"[{'U'}, {'U'}]",0.5268341735951496,0.8897214606181455,508,"{0.0: 272, 1.0: 236}",0.1258741258741259,0.26896180742334586,False,0.9043943267734351
"[{'W'}, {'M'}]",0.5265620760219987,0.8899953682260306,475,"{0.0: 221, 1.0: 254}",0.15184815184815184,0.26896180742334586,False,0.9043943267734351
"[{'M'}, {'N'}]",0.5263255551024488,0.890450643776824,473,"{0.0: 240, 1.0: 233}",0.15784215784215785,0.26896180742334586,False,0.9043943267734351
"[{'O'}, {'O'}]",0.5258458785863522,0.8915379906128835,485,"{0.0: 244, 1.0: 241}",0.16083916083916083,0.26896180742334586,False,0.9043943267734351
"[{'O'}, {'P'}]",0.5257849150434606,0.8916177349600928,477,"{0.0: 238, 1.0: 239}",0.1798201798201798,0.26896180742334586,False,0.9043943267734351
"[{'W'}, {'X'}]",0.525775727289997,0.8919578161991534,528,"{0.0: 263, 1.0: 265}",0.15784215784215785,0.26896180742334586,False,0.9043943267734351
"[{'M'}, {'Y'}]",0.5255096495091417,0.8920388427430681,447,"{1.0: 234, 0.0: 213}",0.19080919080919082,0.26896180742334586,False,0.9043943267734351
"[{'X'}, {'O'}]",0.5253914900790619,0.8924444937422586,466,"{0.0: 247, 1.0: 219}",0.18981018981018982,0.26896180742334586,False,0.9043943267734351
"[{'Z'}, {'W'}]",0.5251625169267075,0.8929525335775335,458,"{0.0: 224, 1.0: 234}",0.18181818181818182,0.26896180742334586,False,0.9043943267734351
"[{'U'}, {'O'}]",0.5251444728931365,0.8932000330496572,492,"{0.0: 245, 1.0: 247}",0.1888111888111888,0.26896180742334586,False,0.9043943267734351
"[{'W'}, {'T'}]",0.5249901213536565,0.8936476316954405,503,"{1.0: 252, 0.0: 251}",0.2037962037962038,0.26896180742334586,False,0.9043943267734351
"[{'M'}, {'X'}]",0.5248168825477899,0.8939162112932604,469,"{1.0: 244, 0.0: 225}",0.2057942057942058,0.26896180742334586,False,0.9043943267734351
"[{'M'}, {'O'}]",0.5248150076409785,0.8940033855992339,484,"{0.0: 251, 1.0: 233}",0.2097902097902098,0.26896180742334586,False,0.9043943267734351
"[{'V'}, {'Z'}]",0.5247906480355655,0.8941007097897415,490,"{0.0: 228, 1.0: 262}",0.2007992007992008,0.26896180742334586,False,0.9043943267734351
"[{'O'}, {'Y'}]",0.5247820570743182,0.893994104642594,466,"{1.0: 230, 0.0: 236}",0.2217782217782218,0.27655271557710587,False,0.9043943267734351
"[{'X'}, {'Z'}]",0.5247819229669817,0.8939720332577474,462,"{0.0: 252, 1.0: 210}",0.2097902097902098,0.26896180742334586,False,0.9043943267734351
"[{'N'}, {'T'}, {'U'}]",0.4502909528097908,0.8054298642533937,43,"{1.0: 26, 0.0: 17}",0.03296703296703297,0.19211557673096136,False,0.9043943267734351
"[{'X'}, {'Y'}, {'T'}]",0.4402064993996474,0.82,53,"{1.0: 28, 0.0: 25}",0.03396603396603397,0.19211557673096136,False,0.9043943267734351
"[{'X'}, {'P'}, {'U'}]",0.4362887639580859,0.8224137931034483,49,"{0.0: 29, 1.0: 20}",0.03996003996003996,0.19211557673096136,False,0.9043943267734351
"[{'V'}, {'N'}, {'V'}]",0.4354312193834814,0.8229166666666666,48,"{1.0: 24, 0.0: 24}",0.03696303696303696,0.19211557673096136,False,0.9043943267734351
"[{'V'}, {'Y'}, {'P'}]",0.43189792538017413,0.8216374269005848,37,"{0.0: 19, 1.0: 18}",0.057942057942057944,0.19314019314019315,False,0.9043943267734351
"[{'W'}, {'O'}, {'P'}]",0.4232829998053925,0.8308270676691729,33,"{1.0: 14, 0.0: 19}",0.1018981018981019,0.2547452547452547,False,0.9043943267734351
"[{'X'}, {'M'}, {'U'}]",0.4211126688711262,0.84,47,"{0.0: 22, 1.0: 25}",0.09090909090909091,0.23923444976076555,False,0.9043943267734351
"[{'W'}, {'W'}, {'T'}]",0.4139648504573529,0.8516666666666667,50,"{0.0: 30, 1.0: 20}",0.12487512487512488,0.26896180742334586,False,0.9043943267734351
"[{'Y'}, {'O'}, {'O'}]",0.41126731219332147,0.8541666666666666,42,"{0.0: 18, 1.0: 24}",0.13386613386613386,0.26896180742334586,False,0.9043943267734351
"[{'N'}, {'T'}, {'Y'}]",0.4051163483661935,0.8668478260869565,39,"{1.0: 23, 0.0: 16}",0.22677322677322678,0.27655271557710587,False,0.9043943267734351
