pattern,quality,support,pattern_auc,global_auc,theta
[{'B'}],1.3139873832267694,50,0.6464,0.895013116361141,0.5
[{'N'}],0.705880408727747,857,0.8820613389987471,0.895013116361141,0.5
[{'X'}],0.7034359479984662,898,0.8847220499590703,0.895013116361141,0.5
"[{'X'}, {'W'}]",0.6860744005830606,85,0.7828571428571428,0.895013116361141,0.5
"[{'U'}, {'M'}]",0.6627544366783013,75,0.7878787878787878,0.895013116361141,0.5
"[{'Y'}, {'U'}]",0.6363358400134936,66,0.7953917050691245,0.895013116361141,0.5
"[{'Z'}, {'N'}]",0.6100161408953089,67,0.8080357142857143,0.895013116361141,0.5
"[{'O'}, {'N'}]",0.6057850257535852,91,0.8164251207729468,0.895013116361141,0.5
"[{'X'}, {'N'}]",0.5567659007342198,80,0.843125,0.895013116361141,0.5
"[{'N'}, {'Y'}]",0.5557086871708226,69,0.8420168067226891,0.895013116361141,0.5
"[{'O'}, {'Z'}]",0.5543990979268678,75,0.8441558441558441,0.895013116361141,0.5
"[{'M'}, {'X'}]",0.5525056574596847,72,0.8452012383900929,0.895013116361141,0.5
"[{'M'}, {'N'}]",0.5482668080110191,68,0.8482384823848239,0.895013116361141,0.5
"[{'Z'}, {'U'}]",0.5454150087858036,80,0.8526984126984126,0.895013116361141,0.5
"[{'P'}, {'N'}]",0.5413831056833378,94,0.8581851345189239,0.895013116361141,0.5
"[{'X'}, {'V'}]",0.5413767234163105,95,0.858288770053476,0.895013116361141,0.5
"[{'Y'}, {'Z'}]",0.5383214112997288,77,0.8596491228070176,0.895013116361141,0.5
"[{'V'}, {'N'}]",0.5367601664538896,72,0.8609168609168609,0.895013116361141,0.5
"[{'U'}, {'X'}]",0.5353781311731214,78,0.8632996632996632,0.895013116361141,0.5
"[{'Z'}, {'X'}]",0.5333863795140952,85,0.8665540540540541,0.895013116361141,0.5
"[{'O'}, {'V'}]",0.5332667561067225,75,0.8658170914542729,0.895013116361141,0.5
"[{'P'}, {'Y'}]",0.5332419970762574,87,0.8669141039236479,0.895013116361141,0.5
"[{'P'}, {'Z'}]",0.5321004327081029,76,0.867595818815331,0.895013116361141,0.5
"[{'U'}, {'Y'}]",0.5313671282949106,77,0.8687943262411347,0.895013116361141,0.5
"[{'P'}, {'M'}]",0.53052240822023,101,0.8717647058823529,0.895013116361141,0.5
"[{'O'}, {'X'}]",0.5303015585804864,84,0.8710227272727273,0.895013116361141,0.5
"[{'W'}, {'N'}]",0.5284855520425329,62,0.8725182863113898,0.895013116361141,0.5
"[{'W'}, {'O'}]",0.5276264289170535,94,0.876358695652174,0.895013116361141,0.5
"[{'T'}, {'O'}]",0.5275219962199358,61,0.8744588744588745,0.895013116361141,0.5
"[{'P'}, {'P'}]",0.5274441592783838,85,0.8762541806020067,0.895013116361141,0.5
"[{'W'}, {'Y'}]",0.5273464508419898,80,0.8761726078799249,0.895013116361141,0.5
"[{'N'}, {'V'}]",0.5262351866973585,76,0.8784722222222222,0.895013116361141,0.5
"[{'W'}, {'P'}]",0.5261808451315073,85,0.8790593505039194,0.895013116361141,0.5
"[{'O'}, {'P'}]",0.5255723991705691,78,0.8802910052910053,0.895013116361141,0.5
"[{'Y'}, {'T'}]",0.5252213631971976,86,0.8816148390616476,0.895013116361141,0.5
"[{'X'}, {'X'}]",0.5251690196167725,91,0.8819512195121951,0.895013116361141,0.5
"[{'Z'}, {'Z'}]",0.524077670362038,68,0.8848484848484848,0.895013116361141,0.5
