pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'W'}, {'X'}, {'Y'}, {'Y'}, {'X'}]",1.5185967754553684,0.4588235294117647,22,"{0.0: 5, 1.0: 17}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'X'}, {'V'}, {'M'}, {'U'}, {'Y'}]",1.0872048449105725,0.53125,20,"{1.0: 8, 0.0: 12}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'V'}, {'O'}, {'M'}, {'W'}, {'W'}]",0.668503885999462,0.6388888888888888,21,"{1.0: 9, 0.0: 12}",0.0039960039960039,0.0095142952285809,True,0.9020696794431918
"[{'X'}, {'M'}, {'U'}, {'T'}, {'Z'}]",0.6540667638829865,0.64,20,"{0.0: 10, 1.0: 10}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'M'}, {'M'}, {'U'}, {'W'}, {'M'}]",0.6534790732343119,0.6568047337278107,26,"{0.0: 13, 1.0: 13}",0.0039960039960039,0.0095142952285809,True,0.9020696794431918
"[{'N'}, {'M'}, {'Y'}, {'O'}, {'P'}]",0.651071753086685,0.6470588235294118,22,"{0.0: 17, 1.0: 5}",0.0089910089910089,0.0128442985585842,True,0.9020696794431918
"[{'V'}, {'O'}, {'V'}, {'O'}, {'V'}]",0.6194658176266434,0.6666666666666666,26,"{1.0: 14, 0.0: 12}",0.0029970029970029,0.0083250083250083,True,0.9020696794431918
"[{'M'}, {'O'}, {'M'}, {'U'}, {'W'}]",0.5932601240638782,0.6745562130177515,26,"{0.0: 13, 1.0: 13}",0.0029970029970029,0.0083250083250083,True,0.9020696794431918
"[{'M'}, {'X'}, {'U'}, {'P'}, {'Y'}]",0.588453286394921,0.6636363636363636,21,"{0.0: 10, 1.0: 11}",0.0029970029970029,0.0083250083250083,True,0.9020696794431918
"[{'W'}, {'P'}, {'W'}, {'M'}, {'U'}]",0.5598134551183821,0.6703296703296703,20,"{1.0: 7, 0.0: 13}",0.0099900099900099,0.0131447499868552,True,0.9020696794431918
"[{'T'}, {'Y'}]",0.5488308589302482,0.8805399296354709,1583,"{1.0: 787, 0.0: 796}",0.0009990009990009,0.0049950049950049,True,0.9020696794431918
"[{'N'}, {'W'}, {'P'}, {'W'}, {'Y'}]",0.5470902617119119,0.6825396825396826,23,"{0.0: 14, 1.0: 9}",0.0059940059940059,0.0115269346038576,True,0.9020696794431918
"[{'W'}, {'Y'}, {'V'}, {'X'}, {'P'}]",0.5364126743387923,0.6837606837606838,22,"{0.0: 13, 1.0: 9}",0.0049950049950049,0.0099900099900099,True,0.9020696794431918
"[{'M'}, {'T'}]",0.5338162827774544,0.8881646381508282,1616,"{1.0: 774, 0.0: 842}",0.0089910089910089,0.0128442985585842,True,0.9020696794431918
"[{'M'}, {'U'}]",0.5336285067823832,0.8881242858103112,1543,"{1.0: 783, 0.0: 760}",0.0189810189810189,0.0201925733840627,True,0.9020696794431918
"[{'P'}, {'M'}]",0.5305074598124562,0.8902007988181868,1481,"{0.0: 735, 1.0: 746}",0.0349650349650349,0.0364219114219114,True,0.9020696794431918
"[{'P'}, {'T'}]",0.5300044307460505,0.8907739045462901,1575,"{1.0: 786, 0.0: 789}",0.0409590409590409,0.0417949397541234,True,0.9020696794431918
"[{'T'}, {'P'}]",0.5297057997166654,0.8909795368741067,1556,"{1.0: 771, 0.0: 785}",0.0429570429570429,0.0429570429570429,True,0.9020696794431918
